user_id,resp_time,weekday,hour,exercise,walk,have,schedule,latitude,longitude,has_location
u19,2013-05-07T00:04:45+00:00,Tuesday,0,1,2.0,2.0,1.0,43.70727285,-72.28621797,1
u19,2013-05-08T00:05:50+00:00,Wednesday,0,1,3.0,2.0,1.0,43.70733979,-72.28607989,1
u19,2013-05-11T05:06:37+00:00,Saturday,5,3,2.0,1.0,2.0,43.70700456,-72.28598088,1
u19,2013-05-14T03:16:43+00:00,Tuesday,3,4,2.0,1.0,2.0,43.70670191,-72.28568105,1
u19,2013-05-15T05:06:38+00:00,Wednesday,5,1,2.0,2.0,1.0,43.70120165,-72.28667414,1
u19,2013-05-17T04:02:12+00:00,Friday,4,1,2.0,2.0,1.0,43.70709415,-72.28737229,1
u19,2013-05-18T04:11:19+00:00,Saturday,4,1,2.0,2.0,1.0,43.70161344,-72.28714129,1
u19,2013-05-18T22:28:43+00:00,Saturday,22,1,2.0,2.0,,43.70680509,-72.28557325,1
u19,2013-05-21T06:01:41+00:00,Tuesday,6,4,2.0,1.0,2.0,43.70708213,-72.2859049,1
u19,2013-05-22T08:09:56+00:00,Wednesday,8,1,2.0,2.0,1.0,43.7040776,-72.29042456,1
u19,2013-05-23T08:02:07+00:00,Thursday,8,2,2.0,1.0,,43.7066368,-72.2855942,1
u19,2013-05-24T08:14:53+00:00,Friday,8,1,2.0,2.0,1.0,,,0
u19,2013-05-25T20:04:57+00:00,Saturday,20,1,1.0,2.0,1.0,43.70706719,-72.28602375,1
u19,2013-05-26T09:52:23+00:00,Sunday,9,1,2.0,2.0,1.0,43.70709334,-72.28524117,1
u19,2013-05-29T18:34:11+00:00,Wednesday,18,1,2.0,2.0,1.0,43.70689977,-72.28714289,1
u19,2013-05-31T07:12:13+00:00,Friday,7,1,2.0,2.0,1.0,43.70696465,-72.28583899,1
u20,2013-04-02T04:00:22+00:00,Tuesday,4,1,3.0,2.0,2.0,,,0
u20,2013-04-03T02:21:10+00:00,Wednesday,2,3,3.0,2.0,2.0,,,0
u20,2013-04-08T01:45:07+00:00,Monday,1,4,2.0,2.0,2.0,,,0
u22,2013-04-02T04:43:56+00:00,Tuesday,4,1,1.0,2.0,2.0,,,0
u22,2013-04-03T02:29:00+00:00,Wednesday,2,3,1.0,1.0,2.0,,,0
u22,2013-04-04T02:01:29+00:00,Thursday,2,1,1.0,2.0,2.0,,,0
u22,2013-04-04T22:14:30+00:00,Thursday,22,3,1.0,1.0,2.0,,,0
u22,2013-04-05T02:00:25+00:00,Friday,2,3,1.0,1.0,2.0,,,0
u22,2013-04-06T02:15:52+00:00,Saturday,2,1,1.0,2.0,2.0,,,0
u22,2013-04-07T00:51:34+00:00,Sunday,0,1,1.0,2.0,2.0,,,0
u22,2013-04-08T01:36:11+00:00,Monday,1,3,1.0,1.0,2.0,,,0
u22,2013-04-08T22:29:19+00:00,Monday,22,1,1.0,2.0,2.0,,,0
u22,2013-04-09T23:56:38+00:00,Tuesday,23,3,1.0,1.0,2.0,,,0
u22,2013-04-11T00:07:37+00:00,Thursday,0,1,1.0,2.0,2.0,,,0
u22,2013-04-12T00:56:10+00:00,Friday,0,3,1.0,1.0,2.0,,,0
u22,2013-04-15T04:34:58+00:00,Monday,4,3,1.0,1.0,2.0,,,0
u22,2013-04-17T02:24:16+00:00,Wednesday,2,3,1.0,1.0,2.0,,,0
u22,2013-04-19T04:00:49+00:00,Friday,4,3,1.0,1.0,2.0,43.70426635,-72.29067159,1
u22,2013-04-21T02:31:31+00:00,Sunday,2,3,1.0,1.0,2.0,43.70290451,-72.29009473,1
u22,2013-04-24T07:59:10+00:00,Wednesday,7,3,1.0,1.0,2.0,43.70440331,-72.29084007,1
u22,2013-04-27T00:00:14+00:00,Saturday,0,1,1.0,2.0,2.0,42.34645192,-71.06042379,1
u22,2013-05-08T00:02:29+00:00,Wednesday,0,3,1.0,1.0,2.0,43.70402702,-72.2905121,1
u22,2013-05-27T20:05:57+00:00,Monday,20,1,1.0,2.0,1.0,,,0
u23,2013-04-02T00:30:35+00:00,Tuesday,0,1,1.0,2.0,2.0,,,0
u23,2013-04-02T00:30:39+00:00,Tuesday,0,1,2.0,,,,,0
u23,2013-04-02T04:15:29+00:00,Tuesday,4,1,1.0,2.0,2.0,,,0
u23,2013-04-03T00:43:43+00:00,Wednesday,0,1,1.0,2.0,2.0,,,0
u23,2013-04-03T17:35:09+00:00,Wednesday,17,1,2.0,2.0,1.0,,,0
u23,2013-04-04T03:54:33+00:00,Thursday,3,1,1.0,2.0,2.0,,,0
u23,2013-04-05T02:01:12+00:00,Friday,2,1,1.0,2.0,2.0,,,0
u23,2013-04-06T01:10:35+00:00,Saturday,1,1,1.0,2.0,2.0,,,0
u23,2013-04-07T04:15:58+00:00,Sunday,4,1,1.0,2.0,2.0,,,0
u23,2013-04-08T00:01:00+00:00,Monday,0,2,3.0,2.0,2.0,,,0
u23,2013-04-08T02:53:47+00:00,Monday,2,3,2.0,1.0,2.0,,,0
u23,2013-04-10T05:00:34+00:00,Wednesday,5,1,1.0,2.0,2.0,,,0
u23,2013-04-14T06:00:30+00:00,Sunday,6,3,2.0,1.0,2.0,,,0
u23,2013-04-17T02:15:42+00:00,Wednesday,2,1,1.0,,,,,0
u23,2013-04-19T05:33:07+00:00,Friday,5,1,1.0,,,43.70547625,-72.28332242,1
u23,2013-04-22T04:00:30+00:00,Monday,4,1,1.0,,,43.70531979,-72.28326262,1
u23,2013-04-24T05:59:36+00:00,Wednesday,5,1,1.0,,,43.70550562,-72.28313413,1
u24,2013-04-01T19:06:32+00:00,Monday,19,1,1.0,2.0,1.0,,,0
u24,2013-04-03T21:35:17+00:00,Wednesday,21,1,3.0,2.0,1.0,,,0
u24,2013-04-05T03:43:03+00:00,Friday,3,1,2.0,2.0,1.0,,,0
u24,2013-04-07T22:06:27+00:00,Sunday,22,4,3.0,1.0,,,,0
u24,2013-04-12T08:14:18+00:00,Friday,8,2,2.0,1.0,,,,0
u24,2013-04-12T16:55:08+00:00,Friday,16,3,2.0,1.0,,,,0
u24,2013-04-13T20:58:23+00:00,Saturday,20,3,2.0,1.0,,,,0
u24,2013-04-14T23:01:23+00:00,Sunday,23,1,2.0,2.0,2.0,,,0
u24,2013-04-18T02:00:43+00:00,Thursday,2,1,2.0,2.0,1.0,,,0
u25,2013-04-02T02:16:44+00:00,Tuesday,2,4,3.0,1.0,,,,0
u25,2013-04-04T02:36:39+00:00,Thursday,2,5,2.0,1.0,,,,0
u25,2013-04-05T03:42:16+00:00,Friday,3,5,2.0,1.0,,,,0
u25,2013-04-08T22:13:50+00:00,Monday,22,5,2.0,1.0,,,,0
u25,2013-04-22T04:08:53+00:00,Monday,4,1,2.0,2.0,1.0,43.70682898,-72.2876686,1
u27,2013-04-02T04:06:21+00:00,Tuesday,4,1,3.0,2.0,1.0,,,0
u27,2013-04-03T02:18:05+00:00,Wednesday,2,1,2.0,2.0,1.0,,,0
u27,2013-04-04T02:51:17+00:00,Thursday,2,1,2.0,2.0,2.0,,,0
u27,2013-04-15T10:19:51+00:00,Monday,10,1,2.0,2.0,2.0,,,0
u27,2013-04-18T03:59:43+00:00,Thursday,3,1,1.0,2.0,1.0,,,0
u27,2013-04-19T04:06:49+00:00,Friday,4,1,1.0,2.0,1.0,43.70397962,-72.28593035,1
u27,2013-04-21T02:19:35+00:00,Sunday,2,1,1.0,2.0,1.0,43.70387421,-72.28565294,1
u27,2013-04-22T04:19:44+00:00,Monday,4,1,1.0,2.0,1.0,43.70356921,-72.28639414,1
u27,2013-04-28T01:21:42+00:00,Sunday,1,1,1.0,2.0,1.0,43.70552478,-72.28974476,1
u27,2013-04-29T02:09:23+00:00,Monday,2,1,1.0,2.0,1.0,43.70401485,-72.28565495,1
u27,2013-05-04T04:44:54+00:00,Saturday,4,1,1.0,2.0,1.0,43.70317223,-72.28692052,1
u30,2013-04-03T18:56:44+00:00,Wednesday,18,1,3.0,2.0,1.0,,,0
u30,2013-04-06T22:01:57+00:00,Saturday,22,1,3.0,2.0,1.0,,,0
u30,2013-04-06T22:02:01+00:00,Saturday,22,1,3.0,2.0,1.0,,,0
u30,2013-04-10T19:24:19+00:00,Wednesday,19,3,2.0,1.0,,,,0
u30,2013-04-17T03:02:26+00:00,Wednesday,3,1,2.0,2.0,1.0,,,0
u30,2013-04-27T02:59:48+00:00,Saturday,2,3,3.0,1.0,,43.71728912,-72.27389189,1
u31,2013-04-02T01:55:16+00:00,Tuesday,1,4,2.0,1.0,2.0,,,0
u31,2013-04-04T02:01:16+00:00,Thursday,2,2,3.0,2.0,1.0,,,0
u31,2013-04-05T02:00:22+00:00,Friday,2,2,2.0,2.0,2.0,,,0
u31,2013-04-06T02:01:51+00:00,Saturday,2,2,3.0,2.0,2.0,,,0
u31,2013-04-06T22:45:17+00:00,Saturday,22,4,4.0,1.0,2.0,,,0
u31,2013-04-16T02:31:31+00:00,Tuesday,2,5,5.0,1.0,2.0,,,0
u31,2013-04-17T02:06:54+00:00,Wednesday,2,3,2.0,2.0,2.0,,,0
u31,2013-04-18T02:05:48+00:00,Thursday,2,2,2.0,2.0,1.0,,,0
u32,2013-04-02T04:16:50+00:00,Tuesday,4,1,1.0,2.0,2.0,,,0
u32,2013-04-03T02:19:13+00:00,Wednesday,2,1,2.0,2.0,2.0,,,0
u32,2013-04-04T03:24:18+00:00,Thursday,3,1,2.0,2.0,2.0,,,0
u32,2013-04-05T04:12:52+00:00,Friday,4,1,2.0,2.0,2.0,,,0
u32,2013-04-08T00:13:56+00:00,Monday,0,1,2.0,2.0,2.0,,,0
u32,2013-04-10T07:56:44+00:00,Wednesday,7,1,2.0,2.0,2.0,,,0
u32,2013-04-12T17:42:09+00:00,Friday,17,1,2.0,2.0,2.0,,,0
u32,2013-04-13T07:43:10+00:00,Saturday,7,1,2.0,2.0,2.0,,,0
u32,2013-04-15T07:51:14+00:00,Monday,7,2,2.0,1.0,,,,0
u32,2013-04-17T08:27:03+00:00,Wednesday,8,1,2.0,2.0,2.0,,,0
u32,2013-04-20T17:54:30+00:00,Saturday,17,2,2.0,1.0,,43.70587544,-72.2911665,1
u32,2013-04-21T02:50:27+00:00,Sunday,2,3,2.0,1.0,,43.70587544,-72.2911665,1
u32,2013-04-22T05:29:51+00:00,Monday,5,1,2.0,2.0,2.0,43.7031993,-72.2904444,1
u32,2013-04-23T04:21:00+00:00,Tuesday,4,3,2.0,1.0,,43.7031993,-72.2904444,1
u32,2013-04-26T07:42:08+00:00,Friday,7,1,2.0,2.0,2.0,43.70608389,-72.29104393,1
u32,2013-04-29T02:21:28+00:00,Monday,2,1,2.0,2.0,2.0,43.70301955,-72.29020739,1
u32,2013-04-29T02:21:51+00:00,Monday,2,1,2.0,2.0,2.0,43.70301955,-72.29020739,1
u32,2013-05-06T08:52:20+00:00,Monday,8,1,2.0,2.0,2.0,43.70389513,-72.29041685,1
u32,2013-05-08T02:16:19+00:00,Wednesday,2,1,2.0,2.0,2.0,43.70690225,-72.28707856,1
u32,2013-05-16T04:48:46+00:00,Thursday,4,1,2.0,2.0,2.0,43.70333692,-72.29043048,1
u32,2013-05-19T22:31:21+00:00,Sunday,22,1,3.0,2.0,2.0,,,0
u32,2013-05-19T22:31:36+00:00,Sunday,22,1,3.0,2.0,2.0,,,0
u32,2013-05-28T20:13:28+00:00,Tuesday,20,2,2.0,1.0,,43.70450738,-72.29025958,1
u32,2013-05-29T21:29:38+00:00,Wednesday,21,1,2.0,2.0,2.0,43.70602974,-72.28961179,1
u32,2013-05-30T22:47:44+00:00,Thursday,22,3,2.0,1.0,2.0,43.70605254,-72.28941754,1
u33,2013-04-02T04:04:53+00:00,Tuesday,4,1,2.0,2.0,2.0,,,0
u33,2013-04-03T02:08:47+00:00,Wednesday,2,1,1.0,2.0,2.0,,,0
u33,2013-04-04T05:48:17+00:00,Thursday,5,1,3.0,2.0,2.0,,,0
u33,2013-04-05T02:23:53+00:00,Friday,2,1,2.0,2.0,2.0,,,0
u33,2013-04-06T01:46:41+00:00,Saturday,1,1,3.0,2.0,2.0,,,0
u33,2013-04-07T00:00:38+00:00,Sunday,0,1,2.0,2.0,1.0,,,0
u33,2013-04-08T00:00:10+00:00,Monday,0,1,1.0,2.0,2.0,,,0
u33,2013-04-09T06:06:18+00:00,Tuesday,6,1,3.0,2.0,2.0,,,0
u33,2013-04-10T05:07:08+00:00,Wednesday,5,1,2.0,2.0,1.0,,,0
u33,2013-04-11T05:59:48+00:00,Thursday,5,1,3.0,2.0,2.0,,,0
u33,2013-04-12T05:51:46+00:00,Friday,5,1,3.0,2.0,2.0,,,0
u33,2013-04-13T03:48:08+00:00,Saturday,3,1,3.0,2.0,2.0,,,0
u33,2013-04-14T04:31:42+00:00,Sunday,4,1,1.0,2.0,2.0,,,0
u33,2013-04-15T12:51:44+00:00,Monday,12,1,1.0,2.0,2.0,,,0
u33,2013-04-16T11:52:14+00:00,Tuesday,11,1,3.0,2.0,1.0,,,0
u33,2013-04-17T02:00:07+00:00,Wednesday,2,1,1.0,2.0,2.0,,,0
u33,2013-04-18T05:50:24+00:00,Thursday,5,1,3.0,2.0,2.0,,,0
u33,2013-04-19T04:50:44+00:00,Friday,4,1,3.0,2.0,2.0,43.70746347,-72.28509434,1
u33,2013-04-20T09:43:27+00:00,Saturday,9,1,3.0,2.0,1.0,43.70375648,-72.29575915,1
u33,2013-04-21T02:40:51+00:00,Sunday,2,1,1.0,2.0,2.0,43.70378828,-72.29600636,1
u33,2013-04-22T04:00:29+00:00,Monday,4,1,3.0,2.0,1.0,43.70364552,-72.29593922,1
u33,2013-04-24T10:05:05+00:00,Wednesday,10,1,3.0,2.0,1.0,43.70371045,-72.29605661,1
u33,2013-04-27T00:12:28+00:00,Saturday,0,1,4.0,2.0,1.0,43.70094652,-72.28957887,1
u33,2013-04-30T02:21:19+00:00,Tuesday,2,1,2.0,2.0,2.0,43.70489887,-72.29225887,1
u33,2013-05-04T06:21:11+00:00,Saturday,6,1,2.0,2.0,2.0,43.70583433,-72.28880318,1
u33,2013-05-05T04:00:25+00:00,Sunday,4,1,2.0,2.0,2.0,43.70583433,-72.28880318,1
u33,2013-05-07T00:21:44+00:00,Tuesday,0,1,3.0,2.0,1.0,43.70353749,-72.29596044,1
u33,2013-05-07T01:01:52+00:00,Tuesday,1,1,3.0,2.0,1.0,43.70353749,-72.29596044,1
u33,2013-05-08T00:21:35+00:00,Wednesday,0,2,3.0,1.0,,43.70358127,-72.29612226,1
u33,2013-05-13T22:28:09+00:00,Monday,22,5,5.0,1.0,2.0,43.70416591,-72.29582511,1
u33,2013-05-15T03:59:22+00:00,Wednesday,3,1,1.0,2.0,1.0,43.70368448,-72.29611307,1
u33,2013-05-18T22:12:25+00:00,Saturday,22,1,2.0,2.0,2.0,43.70340016,-72.29598785,1
u33,2013-05-30T02:22:36+00:00,Thursday,2,1,3.0,2.0,2.0,,,0
u33,2013-05-31T20:56:28+00:00,Friday,20,1,1.0,2.0,2.0,43.70369562,-72.29580718,1
u34,2013-04-04T03:25:15+00:00,Thursday,3,1,3.0,2.0,2.0,,,0
u34,2013-04-06T02:57:57+00:00,Saturday,2,3,4.0,2.0,2.0,,,0
u34,2013-04-28T00:27:38+00:00,Sunday,0,1,3.0,2.0,2.0,,,0
u35,2013-04-02T04:47:27+00:00,Tuesday,4,1,2.0,2.0,1.0,,,0
u35,2013-04-04T02:50:50+00:00,Thursday,2,1,2.0,2.0,1.0,,,0
u35,2013-04-05T03:44:39+00:00,Friday,3,1,3.0,2.0,1.0,,,0
u35,2013-04-08T05:53:15+00:00,Monday,5,1,4.0,2.0,2.0,,,0
u35,2013-04-08T05:53:17+00:00,Monday,5,1,2.0,2.0,2.0,,,0
u35,2013-04-08T05:53:24+00:00,Monday,5,1,4.0,2.0,2.0,,,0
u35,2013-04-08T05:53:26+00:00,Monday,5,1,2.0,2.0,2.0,,,0
u35,2013-04-21T22:23:21+00:00,Sunday,22,1,4.0,2.0,2.0,43.70554288,-72.28320827,1
u35,2013-04-27T19:04:35+00:00,Saturday,19,1,2.0,2.0,2.0,43.70553437,-72.28348632,1
u35,2013-05-07T00:03:15+00:00,Tuesday,0,5,5.0,1.0,2.0,43.70696392,-72.28734398,1
u36,2013-04-02T06:51:27+00:00,Tuesday,6,3,2.0,2.0,1.0,,,0
u36,2013-04-03T02:18:14+00:00,Wednesday,2,2,2.0,2.0,1.0,,,0
u36,2013-04-04T02:13:57+00:00,Thursday,2,2,2.0,2.0,1.0,,,0
u36,2013-04-05T02:03:36+00:00,Friday,2,2,2.0,2.0,1.0,,,0
u36,2013-04-06T02:04:54+00:00,Saturday,2,2,2.0,2.0,1.0,,,0
u36,2013-04-07T00:42:54+00:00,Sunday,0,2,2.0,2.0,1.0,,,0
u36,2013-04-08T00:51:31+00:00,Monday,0,3,3.0,2.0,1.0,,,0
u36,2013-04-10T05:34:55+00:00,Wednesday,5,3,3.0,2.0,1.0,,,0
u36,2013-04-13T03:53:01+00:00,Saturday,3,2,2.0,2.0,1.0,,,0
u36,2013-04-14T02:32:31+00:00,Sunday,2,2,2.0,2.0,1.0,,,0
u36,2013-04-15T23:17:59+00:00,Monday,23,3,3.0,2.0,1.0,,,0
u36,2013-04-17T02:00:41+00:00,Wednesday,2,3,3.0,2.0,1.0,,,0
u36,2013-04-18T02:19:04+00:00,Thursday,2,3,3.0,2.0,,,,0
u36,2013-04-27T00:27:46+00:00,Saturday,0,2,2.0,2.0,1.0,43.70654909,-72.28710478,1
u36,2013-04-28T00:11:49+00:00,Sunday,0,2,2.0,2.0,,43.70674054,-72.28704712,1
u36,2013-04-29T04:31:17+00:00,Monday,4,3,3.0,1.0,2.0,43.71658745,-72.27561069,1
u36,2013-04-30T02:29:32+00:00,Tuesday,2,2,2.0,2.0,1.0,43.70666412,-72.28708106,1
u36,2013-05-01T04:37:42+00:00,Wednesday,4,3,3.0,1.0,2.0,43.7064439,-72.28686698,1
u36,2013-05-07T01:39:31+00:00,Tuesday,1,2,2.0,2.0,1.0,43.70671604,-72.28706727,1
u36,2013-05-16T05:46:43+00:00,Thursday,5,2,2.0,2.0,1.0,43.70660881,-72.28706869,1
u36,2013-05-17T04:02:18+00:00,Friday,4,2,2.0,1.0,2.0,43.65178229,-72.30992795,1
u36,2013-05-18T04:24:47+00:00,Saturday,4,2,2.0,2.0,2.0,43.65193359,-72.30987428,1
u36,2013-05-26T21:20:36+00:00,Sunday,21,5,5.0,1.0,2.0,43.71412072,-72.28619364,1
u36,2013-05-27T22:43:33+00:00,Monday,22,2,2.0,2.0,1.0,43.70669933,-72.28662273,1
u39,2013-04-10T03:45:45+00:00,Wednesday,3,1,1.0,2.0,2.0,,,0
u39,2013-04-10T03:45:48+00:00,Wednesday,3,1,1.0,2.0,2.0,,,0
u39,2013-04-10T04:24:44+00:00,Wednesday,4,1,1.0,2.0,2.0,,,0
u39,2013-04-10T04:24:46+00:00,Wednesday,4,1,1.0,2.0,2.0,,,0
u39,2013-04-13T06:05:08+00:00,Saturday,6,1,1.0,2.0,2.0,,,0
u39,2013-04-16T04:21:11+00:00,Tuesday,4,1,1.0,1.0,1.0,,,0
u39,2013-04-17T06:34:02+00:00,Wednesday,6,1,1.0,2.0,2.0,,,0
u39,2013-04-24T18:52:39+00:00,Wednesday,18,1,1.0,2.0,2.0,43.65167079,-72.31001806,1
u39,2013-04-25T20:32:15+00:00,Thursday,20,1,1.0,2.0,2.0,43.70691563,-72.28615388,1
u41,2013-04-04T02:03:29+00:00,Thursday,2,3,3.0,1.0,2.0,,,0
u42,2013-04-03T02:41:08+00:00,Wednesday,2,1,3.0,2.0,2.0,,,0
u42,2013-04-04T02:10:07+00:00,Thursday,2,1,2.0,2.0,2.0,,,0
u42,2013-04-06T02:57:51+00:00,Saturday,2,2,2.0,2.0,2.0,,,0
u42,2013-04-22T04:12:23+00:00,Monday,4,1,2.0,2.0,2.0,43.65853317,-72.24871692,1
u42,2013-04-28T00:34:16+00:00,Sunday,0,1,2.0,2.0,2.0,,,0
u42,2013-04-29T02:00:16+00:00,Monday,2,1,1.0,2.0,2.0,43.65870035,-72.24874161,1
u42,2013-04-30T02:32:38+00:00,Tuesday,2,1,1.0,2.0,2.0,43.69934723,-72.29020758,1
u42,2013-05-08T00:17:06+00:00,Wednesday,0,1,1.0,2.0,2.0,,,0
u42,2013-05-13T19:40:28+00:00,Monday,19,1,5.0,2.0,2.0,43.66723918,-72.25923325,1
u42,2013-05-13T19:40:41+00:00,Monday,19,1,5.0,2.0,2.0,43.66723918,-72.25923325,1
u42,2013-05-29T20:00:10+00:00,Wednesday,20,1,1.0,2.0,2.0,43.67176007,-72.26386586,1
u43,2013-04-02T01:37:19+00:00,Tuesday,1,1,3.0,2.0,2.0,,,0
u43,2013-04-02T04:07:14+00:00,Tuesday,4,1,3.0,2.0,2.0,,,0
u43,2013-04-03T02:29:30+00:00,Wednesday,2,1,2.0,2.0,2.0,,,0
u43,2013-04-03T19:47:35+00:00,Wednesday,19,1,3.0,2.0,2.0,,,0
u43,2013-04-04T00:40:04+00:00,Thursday,0,1,2.0,2.0,2.0,,,0
u43,2013-04-04T02:03:09+00:00,Thursday,2,1,2.0,2.0,2.0,,,0
u43,2013-04-04T23:10:58+00:00,Thursday,23,1,2.0,2.0,2.0,,,0
u43,2013-04-05T02:03:07+00:00,Friday,2,1,2.0,2.0,2.0,,,0
u43,2013-04-05T20:49:25+00:00,Friday,20,1,3.0,2.0,2.0,,,0
u43,2013-04-06T04:23:19+00:00,Saturday,4,1,3.0,2.0,2.0,,,0
u43,2013-04-07T00:38:36+00:00,Sunday,0,1,3.0,2.0,2.0,,,0
u43,2013-04-08T01:45:57+00:00,Monday,1,1,3.0,2.0,2.0,,,0
u43,2013-04-08T23:28:14+00:00,Monday,23,1,3.0,2.0,2.0,,,0
u43,2013-04-10T07:40:47+00:00,Wednesday,7,1,3.0,2.0,2.0,,,0
u43,2013-04-11T05:48:41+00:00,Thursday,5,1,3.0,2.0,2.0,,,0
u43,2013-04-12T02:49:51+00:00,Friday,2,1,3.0,2.0,2.0,,,0
u43,2013-04-13T05:23:51+00:00,Saturday,5,1,2.0,2.0,2.0,,,0
u43,2013-04-15T02:14:34+00:00,Monday,2,1,3.0,2.0,2.0,,,0
u43,2013-04-16T03:24:39+00:00,Tuesday,3,1,2.0,2.0,2.0,,,0
u43,2013-04-17T02:38:47+00:00,Wednesday,2,1,2.0,2.0,2.0,,,0
u43,2013-04-17T23:24:21+00:00,Wednesday,23,1,3.0,2.0,2.0,,,0
u43,2013-04-18T02:02:29+00:00,Thursday,2,1,3.0,2.0,2.0,,,0
u43,2013-04-19T04:04:17+00:00,Friday,4,1,3.0,2.0,2.0,43.70568693,-72.29135536,1
u43,2013-04-22T02:18:34+00:00,Monday,2,1,3.0,2.0,2.0,44.24401313,-69.80753861,1
u43,2013-04-22T04:43:46+00:00,Monday,4,1,3.0,2.0,2.0,,,0
u43,2013-04-24T06:31:15+00:00,Wednesday,6,1,3.0,2.0,2.0,43.70565801,-72.2912266,1
u43,2013-04-27T02:55:32+00:00,Saturday,2,1,4.0,2.0,2.0,43.70566341,-72.29149906,1
u43,2013-04-28T00:08:00+00:00,Sunday,0,1,3.0,2.0,2.0,43.70217417,-72.28803253,1
u43,2013-04-29T05:34:54+00:00,Monday,5,1,3.0,2.0,2.0,42.74186846,-71.20821987,1
u43,2013-04-30T02:14:04+00:00,Tuesday,2,1,3.0,2.0,2.0,43.705504,-72.29155831,1
u43,2013-05-04T04:00:26+00:00,Saturday,4,1,3.0,2.0,2.0,43.70551925,-72.2913828,1
u43,2013-05-18T22:27:27+00:00,Saturday,22,1,3.0,2.0,2.0,43.70293815,-72.29076426,1
u43,2013-05-19T22:11:48+00:00,Sunday,22,1,3.0,2.0,2.0,,,0
u43,2013-05-25T20:00:24+00:00,Saturday,20,1,3.0,2.0,2.0,43.70564182,-72.29120936,1
u44,2013-04-02T22:14:05+00:00,Tuesday,22,3,3.0,2.0,1.0,,,0
u44,2013-04-03T02:10:53+00:00,Wednesday,2,1,2.0,2.0,2.0,,,0
u44,2013-04-03T21:24:11+00:00,Wednesday,21,1,3.0,2.0,2.0,,,0
u44,2013-04-04T02:11:26+00:00,Thursday,2,1,3.0,2.0,2.0,,,0
u44,2013-04-04T23:29:43+00:00,Thursday,23,1,2.0,2.0,2.0,,,0
u44,2013-04-05T02:21:04+00:00,Friday,2,1,2.0,2.0,2.0,,,0
u44,2013-04-05T16:45:41+00:00,Friday,16,1,2.0,2.0,2.0,,,0
u44,2013-04-06T09:25:46+00:00,Saturday,9,1,3.0,2.0,2.0,,,0
u44,2013-04-07T00:21:10+00:00,Sunday,0,1,3.0,2.0,2.0,,,0
u44,2013-04-07T18:06:50+00:00,Sunday,18,1,3.0,2.0,2.0,,,0
u44,2013-04-08T01:38:21+00:00,Monday,1,1,2.0,2.0,2.0,,,0
u44,2013-04-09T07:03:41+00:00,Tuesday,7,1,3.0,2.0,2.0,,,0
u44,2013-04-10T06:36:02+00:00,Wednesday,6,1,3.0,2.0,2.0,,,0
u44,2013-04-11T02:34:43+00:00,Thursday,2,1,2.0,2.0,2.0,,,0
u44,2013-04-15T08:28:59+00:00,Monday,8,1,1.0,2.0,2.0,,,0
u44,2013-04-17T02:08:05+00:00,Wednesday,2,1,3.0,2.0,2.0,,,0
u44,2013-04-18T16:37:10+00:00,Thursday,16,3,3.0,1.0,2.0,,,0
