user_id,resp_time,datetime_utc,number,location
u51,1366093581,2013-04-16 06:26:21+00:00,1,Unknown
u51,1366183759,2013-04-17 07:29:19+00:00,2,"43.70763358,-72.28826433"
u51,1366362470,2013-04-19 09:07:50+00:00,2,"43.70192126,-72.28925157"
u51,1366584069,2013-04-21 22:41:09+00:00,1,"43.70647457,-72.28694116"
u51,1366613449,2013-04-22 06:50:49+00:00,3,"43.70639016,-72.28683325"
u51,1366700819,2013-04-23 07:06:59+00:00,2,"43.70640485,-72.28685946"
u51,1367568991,2013-05-03 08:16:31+00:00,2,"43.70276553,-72.28905969"
u51,1367798138,2013-05-05 23:55:38+00:00,2,"42.03807185,-72.61743268"
u51,1367837130,2013-05-06 10:45:30+00:00,2,"43.70983685,-72.28318346"
u51,1368208488,2013-05-10 17:54:48+00:00,1,"43.70867293,-72.28167835"
u51,1368343350,2013-05-12 07:22:30+00:00,1,"43.70644675,-72.2867901"
u51,1368404521,2013-05-13 00:22:01+00:00,1,"43.70854618,-72.28326996"
u51,1368516542,2013-05-14 07:29:02+00:00,2,"43.69545444,-72.2897973"
u51,1369467674,2013-05-25 07:41:14+00:00,1,"43.6285899,-72.32269504"
u51,1369622904,2013-05-27 02:48:24+00:00,1,"43.69384957,-72.28397489"
u51,1369883774,2013-05-30 03:16:14+00:00,1,"43.70738663,-72.28550615"
u51,1370054362,2013-06-01 02:39:22+00:00,2,"43.70419424,-72.28832947"
u51,1370208452,2013-06-02 21:27:32+00:00,3,"43.70660417,-72.28703816"
u51,1370280774,2013-06-03 17:32:54+00:00,1,"43.65737758,-72.24507738"
u51,1370399869,2013-06-05 02:37:49+00:00,1,"43.69719798,-72.28066952"
u52,1364118751,2013-03-24 09:52:31+00:00,,
u52,1364121887,2013-03-24 10:44:47+00:00,,
u52,1364121889,2013-03-24 10:44:49+00:00,,
u52,1364121891,2013-03-24 10:44:51+00:00,,
u52,1364121891,2013-03-24 10:44:51+00:00,,
u52,1364121907,2013-03-24 10:45:07+00:00,,
u52,1364639381,2013-03-30 10:29:41+00:00,3,"43.7071139,-72.2889671"
u52,1364711213,2013-03-31 06:26:53+00:00,3,"43.7070176,-72.28908631666667"
u52,1364797087,2013-04-01 06:18:07+00:00,3,"43.707209383333335,-72.28884528333333"
u52,1364963448,2013-04-03 04:30:48+00:00,3,"43.7069401,-72.28877828333333"
u52,1365049956,2013-04-04 04:32:36+00:00,2,"43.706527333333334,-72.28934398333334"
u52,1365174196,2013-04-05 15:03:16+00:00,3,"43.70728103333333,-72.28899271666667"
u52,1365224295,2013-04-06 04:58:15+00:00,3,"43.702451116666666,-72.28956378333334"
u52,1365274578,2013-04-06 18:56:18+00:00,2,"43.70713576666667,-72.28891061666667"
u52,1365315425,2013-04-07 06:17:05+00:00,2,"43.707121433333334,-72.28947938333333"
u52,1365624535,2013-04-10 20:08:55+00:00,2,"43.7030312,-72.28956423333334"
u52,1365710425,2013-04-11 20:00:25+00:00,2,"43.7072184,-72.28903266666667"
u52,1365797086,2013-04-12 20:04:46+00:00,3,"43.70737126666667,-72.28852878333333"
u52,1365883654,2013-04-13 20:07:34+00:00,2,"43.70717081666667,-72.28903926666666"
u53,1364118811,2013-03-24 09:53:31+00:00,,
u53,1364119517,2013-03-24 10:05:17+00:00,,
u53,1364120259,2013-03-24 10:17:39+00:00,,
u53,1364120989,2013-03-24 10:29:49+00:00,,
u53,1364121832,2013-03-24 10:43:52+00:00,,
u53,1364428295,2013-03-27 23:51:35+00:00,2,"43.70802035,-72.28348765"
u53,1364500735,2013-03-28 19:58:55+00:00,4,"43.70813907,-72.28399749"
u53,1364551120,2013-03-29 09:58:40+00:00,2,"43.70545141,-72.28303045"
u53,1364592769,2013-03-29 21:32:49+00:00,3,"43.70789343,-72.28376628"
u53,1364623287,2013-03-30 06:01:27+00:00,3,"43.70550267,-72.2831871"
u53,1364797369,2013-04-01 06:22:49+00:00,3,"43.01145504,-71.43604216"
u53,1364797369,2013-04-01 06:22:49+00:00,4,"43.40062634,-72.01627429"
u53,1364797372,2013-04-01 06:22:52+00:00,3,"43.63632448,-72.28880593"
u53,1364816075,2013-04-01 11:34:35+00:00,3,"43.70548962,-72.28310369"
u53,1364966360,2013-04-03 05:19:20+00:00,2,Unknown
u53,1365050752,2013-04-04 04:45:52+00:00,3,"43.70703943,-72.2869256"
u53,1365128630,2013-04-05 02:23:50+00:00,4,"43.70567171,-72.28315625"
u53,1365217505,2013-04-06 03:05:05+00:00,3,"43.70652295,-72.28353758"
u53,1365308506,2013-04-07 04:21:46+00:00,3,Unknown
u53,1365317258,2013-04-07 06:47:38+00:00,3,"43.70548027,-72.28293906"
u53,1365441552,2013-04-08 17:19:12+00:00,2,"43.66454128,-72.24716229"
u53,1365714036,2013-04-11 21:00:36+00:00,4,"43.70546486,-72.28308025"
u53,1365840677,2013-04-13 08:11:17+00:00,3,"43.70524211,-72.28287642"
u53,1365893681,2013-04-13 22:54:41+00:00,3,"43.7062465,-72.28310904"
u53,1366096229,2013-04-16 07:10:29+00:00,2,"43.70553921,-72.28302343"
u53,1366353520,2013-04-19 06:38:40+00:00,3,"43.70552167,-72.2830477"
u53,1366635799,2013-04-22 13:03:19+00:00,2,"43.70533036,-72.28315461"
u53,1366697528,2013-04-23 06:12:08+00:00,2,"43.70544746,-72.28320389"
u53,1367577579,2013-05-03 10:39:39+00:00,3,"43.70547626,-72.28309158"
u53,1368079509,2013-05-09 06:05:09+00:00,2,"43.70675386,-72.28641585"
u53,1368165957,2013-05-10 06:05:57+00:00,3,"43.70550636,-72.2830905"
u53,1368259867,2013-05-11 08:11:07+00:00,3,"43.65051289,-72.31035182"
u53,1368347551,2013-05-12 08:32:31+00:00,3,"43.70536903,-72.28326056"
u53,1368425718,2013-05-13 06:15:18+00:00,3,"43.70568311,-72.28321676"
u53,1369796227,2013-05-29 02:57:07+00:00,3,"43.70556611,-72.28299394"
u53,1369971639,2013-05-31 03:40:39+00:00,4,"43.70539723,-72.28309558"
u54,1364118988,2013-03-24 09:56:28+00:00,,
u54,1364121434,2013-03-24 10:37:14+00:00,,
u54,1364121436,2013-03-24 10:37:16+00:00,,
u54,1364121438,2013-03-24 10:37:18+00:00,,
u54,1364122006,2013-03-24 10:46:46+00:00,,
u54,1364847735,2013-04-01 20:22:15+00:00,6,"41.55404933,-73.03993472"
u54,1364961631,2013-04-03 04:00:31+00:00,3,"43.70393297,-72.29575493"
u54,1365138058,2013-04-05 05:00:58+00:00,3,"43.70280446,-72.29102992"
u54,1365221461,2013-04-06 04:11:01+00:00,2,"43.70304486,-72.29041049"
u54,1365368699,2013-04-07 21:04:59+00:00,3,"44.0287685,-72.1012526"
u54,1365712333,2013-04-11 20:32:13+00:00,2,Unknown
u54,1365972426,2013-04-14 20:47:06+00:00,2,"43.70684315,-72.28727941"
u54,1366178710,2013-04-17 06:05:10+00:00,3,"43.70620298,-72.28867813"
u54,1366264811,2013-04-18 06:00:11+00:00,3,"43.70415015,-72.29367693"
u54,1366525967,2013-04-21 06:32:47+00:00,2,"43.70285976,-72.28598337"
u54,1367257738,2013-04-29 17:48:58+00:00,1,Unknown
u56,1364118749,2013-03-24 09:52:29+00:00,,
u56,1364122233,2013-03-24 10:50:33+00:00,,
u56,1364122234,2013-03-24 10:50:34+00:00,,
u56,1364122236,2013-03-24 10:50:36+00:00,,
u56,1364122237,2013-03-24 10:50:37+00:00,,
u56,1364122239,2013-03-24 10:50:39+00:00,,
u56,1365460894,2013-04-08 22:41:34+00:00,2,"43.01433773,-72.34858847"
u56,1365619734,2013-04-10 18:48:54+00:00,3,"43.7167643,-72.3092846"
u56,1365887597,2013-04-13 21:13:17+00:00,2,"43.01440941,-72.34824962"
u56,1365976137,2013-04-14 21:48:57+00:00,2,"43.71634031,-72.30888868"
u56,1366095907,2013-04-16 07:05:07+00:00,2,"43.71671598,-72.3090822"
u56,1366270823,2013-04-18 07:40:23+00:00,2,"43.71646992,-72.30896549"
u56,1367600904,2013-05-03 17:08:24+00:00,3,"43.71663661,-72.30912731"
u56,1368119959,2013-05-09 17:19:19+00:00,4,"43.71641225,-72.30929063"
u56,1368433193,2013-05-13 08:19:53+00:00,2,"43.71665523,-72.30904318"
u56,1368519827,2013-05-14 08:23:47+00:00,3,"43.7165207,-72.30909122"
u56,1369008603,2013-05-20 00:10:03+00:00,4,Unknown
u56,1370311962,2013-06-04 02:12:42+00:00,1,"43.71654905,-72.30960914"
u57,1364414589,2013-03-27 20:03:09+00:00,4,"43.7028781,-72.29009704"
u57,1364536905,2013-03-29 06:01:45+00:00,5,"43.70693132,-72.28888253"
u57,1364624134,2013-03-30 06:15:34+00:00,4,"43.70742863,-72.28842649"
u57,1364709684,2013-03-31 06:01:24+00:00,5,"43.70316428,-72.28958366"
u57,1364799430,2013-04-01 06:57:10+00:00,4,"43.70707976,-72.28926095"
u57,1364961683,2013-04-03 04:01:23+00:00,4,"43.70323119,-72.28881724"
u57,1365051802,2013-04-04 05:03:22+00:00,5,"43.72349899,-72.28934052"
u57,1365134489,2013-04-05 04:01:29+00:00,5,"43.70303294,-72.29061235"
u57,1365224334,2013-04-06 04:58:54+00:00,4,"43.07856719,-71.47247614"
u57,1365624902,2013-04-10 20:15:02+00:00,4,"43.70688139,-72.28866023"
u57,1365743069,2013-04-12 05:04:29+00:00,4,"43.70715199,-72.2885498"
u57,1365796880,2013-04-12 20:01:20+00:00,4,"43.70702788,-72.28909157"
u57,1365885657,2013-04-13 20:40:57+00:00,5,"43.70698043,-72.2887427"
u57,1365969995,2013-04-14 20:06:35+00:00,5,"43.7037867,-72.28943352"
u57,1366151097,2013-04-16 22:24:57+00:00,4,"43.70724046,-72.28885725"
u57,1366179422,2013-04-17 06:17:02+00:00,4,"43.70712411,-72.28877067"
u57,1366500247,2013-04-20 23:24:07+00:00,5,"43.81237747,-72.18886948"
u57,1366524811,2013-04-21 06:13:31+00:00,4,"43.7071141,-72.28895246"
u57,1366615905,2013-04-22 07:31:45+00:00,5,"43.70635188,-72.2869814"
u57,1367128986,2013-04-28 06:03:06+00:00,4,"43.70726931,-72.28898657"
u57,1367317773,2013-04-30 10:29:33+00:00,4,"43.70262136,-72.29084874"
u57,1367566027,2013-05-03 07:27:07+00:00,5,"43.70692093,-72.2882277"
u57,1367733842,2013-05-05 06:04:02+00:00,4,"43.70702291,-72.28833102"
u57,1367859414,2013-05-06 16:56:54+00:00,5,"43.70700711,-72.28832348"
u57,1368165706,2013-05-10 06:01:46+00:00,5,"43.70696809,-72.28884744"
u57,1368256033,2013-05-11 07:07:13+00:00,5,"43.70542513,-72.289677"
u57,1368338583,2013-05-12 06:03:03+00:00,5,"43.70705639,-72.28908191"
u57,1368511243,2013-05-14 06:00:43+00:00,4,"43.70707271,-72.28864822"
u57,1369375214,2013-05-24 06:00:14+00:00,5,"43.70570937,-72.29025871"
u57,1369462230,2013-05-25 06:10:30+00:00,5,"43.65234606,-72.31917207"
u57,1369533893,2013-05-26 02:04:53+00:00,6,"43.70485676,-72.28807261"
u57,1369620157,2013-05-27 02:02:37+00:00,4,"43.70412608,-72.28996465"
u57,1369706413,2013-05-28 02:00:13+00:00,4,"43.70502248,-72.28958197"
u57,1369797790,2013-05-29 03:23:10+00:00,4,Unknown
u57,1370055411,2013-06-01 02:56:51+00:00,3,"43.70718501,-72.28886216"
u57,1370229702,2013-06-03 03:21:42+00:00,4,"43.70642722,-72.29108366"
u58,1364428486,2013-03-27 23:54:46+00:00,1,"43.70611586,-72.28345541"
u58,1364542583,2013-03-29 07:36:23+00:00,2,"43.70738403,-72.28764595"
u58,1364709958,2013-03-31 06:05:58+00:00,1,"43.70850694,-72.28242346"
u58,1364963578,2013-04-03 04:32:58+00:00,3,"43.70622215,-72.28330781"
u58,1365048511,2013-04-04 04:08:31+00:00,3,"43.70745402,-72.28325715"
u58,1365138208,2013-04-05 05:03:28+00:00,2,"43.70660035,-72.28709394"
u58,1365221422,2013-04-06 04:10:22+00:00,2,"43.70610012,-72.28338585"
u58,1365315964,2013-04-07 06:26:04+00:00,3,"43.70583037,-72.28328387"
u58,1365405296,2013-04-08 07:14:56+00:00,2,"43.70606612,-72.2831362"
u58,1365626973,2013-04-10 20:49:33+00:00,2,"43.70736617,-72.28585735"
u58,1365711945,2013-04-11 20:25:45+00:00,3,"42.36179445,-71.0801419"
u58,1365797325,2013-04-12 20:08:45+00:00,2,"43.70710444,-72.28311046"
u58,1365885030,2013-04-13 20:30:30+00:00,1,"43.70632,-72.28343388"
u58,1365973448,2013-04-14 21:04:08+00:00,1,"43.70620341,-72.28324609"
u58,1366093178,2013-04-16 06:19:38+00:00,2,"43.70839358,-72.2822233"
u58,1366183775,2013-04-17 07:29:35+00:00,3,"43.70607334,-72.28289277"
u58,1366258337,2013-04-18 04:12:17+00:00,3,"43.70645524,-72.28313281"
u58,1366264812,2013-04-18 06:00:12+00:00,3,"43.70645524,-72.28313281"
u58,1366351210,2013-04-19 06:00:10+00:00,3,"43.70613747,-72.28341241"
u58,1366518900,2013-04-21 04:35:00+00:00,2,"43.70614787,-72.2833544"
u58,1366563098,2013-04-21 16:51:38+00:00,2,"43.7061593,-72.2835932"
u58,1366595595,2013-04-22 01:53:15+00:00,2,"43.70626803,-72.2833694"
u58,1366611386,2013-04-22 06:16:26+00:00,2,"43.70625615,-72.28323149"
u58,1366697090,2013-04-23 06:04:50+00:00,2,"43.70623102,-72.28310164"
u58,1366959980,2013-04-26 07:06:20+00:00,3,"43.70616071,-72.28328686"
u58,1367138695,2013-04-28 08:44:55+00:00,1,"43.70591621,-72.28494616"
u58,1367574032,2013-05-03 09:40:32+00:00,2,"43.7062086,-72.28353341"
u58,1367748842,2013-05-05 10:14:02+00:00,1,"43.70616309,-72.28327894"
u58,1367821214,2013-05-06 06:20:14+00:00,1,"43.70673131,-72.28330986"
u58,1368097135,2013-05-09 10:58:55+00:00,3,"43.7062678,-72.28294227"
u58,1368165614,2013-05-10 06:00:14+00:00,3,"43.70621972,-72.28341278"
u58,1368255753,2013-05-11 07:02:33+00:00,1,"43.70317016,-72.28645937"
u58,1368350621,2013-05-12 09:23:41+00:00,1,"43.70647378,-72.28294033"
u58,1368416721,2013-05-13 03:45:21+00:00,2,"43.70647378,-72.28294033"
u58,1368432143,2013-05-13 08:02:23+00:00,1,"43.70599042,-72.28304403"
u58,1368524722,2013-05-14 09:45:22+00:00,2,"43.7059648,-72.2834485"
u58,1369473920,2013-05-25 09:25:20+00:00,1,"43.70627269,-72.28321965"
u58,1369539147,2013-05-26 03:32:27+00:00,2,"43.70539408,-72.28305743"
u58,1369622696,2013-05-27 02:44:56+00:00,1,"43.70618726,-72.28339225"
u58,1369779453,2013-05-28 22:17:33+00:00,2,"43.70622433,-72.28334234"
u58,1369793021,2013-05-29 02:03:41+00:00,2,"43.70527295,-72.28304277"
u58,1369882147,2013-05-30 02:49:07+00:00,1,"43.70565376,-72.28328564"
u58,1370058058,2013-06-01 03:40:58+00:00,2,"43.70239827,-72.28972347"
u59,1364355943,2013-03-27 03:45:43+00:00,4,"43.70600279420614,-72.28865772485733"
u59,1364401054,2013-03-27 16:17:34+00:00,4,"43.70436740107834,-72.28962558321655"
u59,1364488487,2013-03-28 16:34:47+00:00,5,"43.702606027945876,-72.2895226534456"
u59,1364517560,2013-03-29 00:39:20+00:00,5,"43.702606027945876,-72.2895226534456"
u59,1364541921,2013-03-29 07:25:21+00:00,4,"43.702606027945876,-72.2895226534456"
u59,1364586014,2013-03-29 19:40:14+00:00,4,"43.702606027945876,-72.2895226534456"
u59,1364623434,2013-03-30 06:03:54+00:00,4,"43.705576616339386,-72.29041096754372"
u59,1364686737,2013-03-30 23:38:57+00:00,5,"43.70673427,-72.28779417"
u59,1364714867,2013-03-31 07:27:47+00:00,5,"43.70295231,-72.29014782"
u59,1364722663,2013-03-31 09:37:43+00:00,4,"43.70295231,-72.29014782"
u59,1364766376,2013-03-31 21:46:16+00:00,4,"43.70563006,-72.29085119"
u59,1364802306,2013-04-01 07:45:06+00:00,4,"43.7025121,-72.28898705"
u59,1364829242,2013-04-01 15:14:02+00:00,4,"43.7025121,-72.28898705"
u59,1364838786,2013-04-01 17:53:06+00:00,4,"43.704395,-72.28801132"
u59,1364921380,2013-04-02 16:49:40+00:00,4,"43.70566922,-72.29087336"
u59,1364961692,2013-04-03 04:01:32+00:00,4,"43.70763698,-72.2908901"
u59,1364968699,2013-04-03 05:58:19+00:00,4,"43.7052441,-72.29056065"
u59,1365048595,2013-04-04 04:09:55+00:00,5,"43.70492743,-72.2901242"
u59,1365094619,2013-04-04 16:56:59+00:00,5,"43.70385188,-72.28719243"
u59,1365122662,2013-04-05 00:44:22+00:00,5,"43.705932260490954,-72.28973739780486"
u59,1365127477,2013-04-05 02:04:37+00:00,5,"43.70590191800147,-72.28983261622488"
u59,1365134513,2013-04-05 04:01:53+00:00,5,"43.70497429277748,-72.29044700972736"
u59,1365177647,2013-04-05 16:00:47+00:00,4,"43.705437518656254,-72.29089770466089"
u59,1365205423,2013-04-05 23:43:43+00:00,4,"43.70539468713105,-72.29043569415808"
u59,1365293865,2013-04-07 00:17:45+00:00,5,"43.70573427993804,-72.2908112872392"
u59,1365314533,2013-04-07 06:02:13+00:00,4,"43.703158563002944,-72.29066770523787"
u59,1365338654,2013-04-07 12:44:14+00:00,4,Unknown
u59,1365393711,2013-04-08 04:01:51+00:00,4,"43.703208435326815,-72.29068145155907"
u59,1365400840,2013-04-08 06:00:40+00:00,4,"43.7060222402215,-72.29019781574607"
u59,1365494970,2013-04-09 08:09:30+00:00,4,"43.705809926614165,-72.29142350144684"
u59,1365562568,2013-04-10 02:56:08+00:00,4,Unknown
u59,1365624089,2013-04-10 20:01:29+00:00,4,"43.702894197776914,-72.29080315679312"
u59,1365710567,2013-04-11 20:02:47+00:00,4,"43.701694663614035,-72.2882104665041"
u59,1365797198,2013-04-12 20:06:38+00:00,4,"43.70402202475816,-72.28741058148444"
u59,1365815120,2013-04-13 01:05:20+00:00,4,"43.70522507932037,-72.29081598110497"
u59,1365884757,2013-04-13 20:25:57+00:00,5,Unknown
u59,1365898164,2013-04-14 00:09:24+00:00,5,"43.70568109676242,-72.29072663001716"
u59,1365969954,2013-04-14 20:05:54+00:00,4,"43.70137925259769,-72.28947512805462"
u59,1365969955,2013-04-14 20:05:55+00:00,4,"43.70137925259769,-72.28947512805462"
u59,1366071506,2013-04-16 00:18:26+00:00,4,Unknown
u59,1366092014,2013-04-16 06:00:14+00:00,4,"43.70289050973952,-72.2909696213901"
u59,1366178596,2013-04-17 06:03:16+00:00,4,"43.70563139207661,-72.29079762473702"
u59,1366264831,2013-04-18 06:00:31+00:00,4,Unknown
u59,1366351219,2013-04-19 06:00:19+00:00,5,Unknown
u59,1366537553,2013-04-21 09:45:53+00:00,4,"43.70550541207194,-72.2784256003797"
u59,1366610449,2013-04-22 06:00:49+00:00,4,"43.70345394127071,-72.29087851010263"
u59,1366653461,2013-04-22 17:57:41+00:00,4,"43.705973415635526,-72.28723850101233"
u59,1366697001,2013-04-23 06:03:21+00:00,4,Unknown
u59,1366836425,2013-04-24 20:47:05+00:00,4,Unknown
u59,1366918826,2013-04-25 19:40:26+00:00,4,"43.7066536070779,-72.28823712095618"
u59,1367100501,2013-04-27 22:08:21+00:00,5,Unknown
u59,1367129674,2013-04-28 06:14:34+00:00,5,"43.704226040281355,-72.29057994671166"
u59,1367183499,2013-04-28 21:11:39+00:00,4,"43.705516937188804,-72.29096400551498"
u59,1367223321,2013-04-29 08:15:21+00:00,5,"43.706689733080566,-72.28658253327012"
u59,1367251143,2013-04-29 15:59:03+00:00,5,"43.70427260175347,-72.28899610228837"
u59,1367348634,2013-04-30 19:03:54+00:00,5,"43.70579710230231,-72.29083056561649"
u59,1367510606,2013-05-02 16:03:26+00:00,5,"43.70563415810466,-72.2912774886936"
u59,1367595723,2013-05-03 15:42:03+00:00,4,"43.705528462305665,-72.29130095802248"
u59,1367734805,2013-05-05 06:20:05+00:00,4,"43.70178573299199,-72.28840081952512"
u59,1367945862,2013-05-07 16:57:42+00:00,4,"43.705429220572114,-72.29127271100879"
u59,1368034650,2013-05-08 17:37:30+00:00,4,Unknown
u59,1368172884,2013-05-10 08:01:24+00:00,4,Unknown
u59,1368293719,2013-05-11 17:35:19+00:00,4,"33.64079515915364,-84.43565824069083"
u59,1368430003,2013-05-13 07:26:43+00:00,3,"29.90313538815826,-90.02738610841334"
u59,1368719008,2013-05-16 15:43:28+00:00,5,"43.70553600601852,-72.29107699356973"
u59,1368911202,2013-05-18 21:06:42+00:00,5,"43.70494906324893,-72.29194141924381"
u59,1368992078,2013-05-19 19:34:38+00:00,5,"43.705568527802825,-72.29081480763853"
u59,1369162575,2013-05-21 18:56:15+00:00,4,Unknown
u59,1369249118,2013-05-22 18:58:38+00:00,4,"43.705720701254904,-72.29104246012866"
u59,1369514296,2013-05-25 20:38:16+00:00,4,Unknown
u59,1369595864,2013-05-26 19:17:44+00:00,4,"43.705819859169424,-72.29087230749428"
u59,1369681760,2013-05-27 19:09:20+00:00,4,"43.70550733990967,-72.2909749019891"
u59,1369792836,2013-05-29 02:00:36+00:00,4,Unknown
u59,1369858105,2013-05-29 20:08:25+00:00,4,Unknown
u59,1369930348,2013-05-30 16:12:28+00:00,5,"43.705530599690974,-72.29089292697608"
u59,1370152824,2013-06-02 06:00:24+00:00,4,"29.900103276595473,-90.0295245833695"
u59,1370387889,2013-06-04 23:18:09+00:00,3,"29.902872280217707,-90.02744721248746"
u59,1370477153,2013-06-06 00:05:53+00:00,3,"29.902892354875803,-90.02732827328146"
u59,1370648791,2013-06-07 23:46:31+00:00,3,"29.899868331849575,-90.02978006377816"
