user_id,level,location,resp_time,datetime_utc
u08,3,"43.70370174,-72.28680811",1365616172,2013-04-10 17:49:32+00:00
u08,1,"43.70370174,-72.28680811",1365651462,2013-04-11 03:37:42+00:00
u08,2,"43.70314121,-72.28659035",1365733253,2013-04-12 02:20:53+00:00
u08,2,"43.70314121,-72.28659035",1365747918,2013-04-12 06:25:18+00:00
u08,2,"43.70314121,-72.28659035",1365770153,2013-04-12 12:35:53+00:00
u08,2,"43.70385469,-72.28643647",1365818216,2013-04-13 01:56:56+00:00
u08,2,"43.70385469,-72.28643647",1365852894,2013-04-13 11:34:54+00:00
u08,2,"43.70360138,-72.28652466",1365917932,2013-04-14 05:38:52+00:00
u08,2,"43.70343873,-72.28651243",1365998848,2013-04-15 04:07:28+00:00
u08,3,"43.70343873,-72.28651243",1366010517,2013-04-15 07:21:57+00:00
u08,2,"43.70547864,-72.28756321",1366057262,2013-04-15 20:21:02+00:00
u08,2,"43.70322923,-72.28831716",1366086828,2013-04-16 04:33:48+00:00
u08,2,"43.70691883,-72.28761119",1366175231,2013-04-17 05:07:11+00:00
u08,2,"43.70430223,-72.29046297",1366265194,2013-04-18 06:06:34+00:00
u08,3,"43.70430223,-72.29046297",1366317256,2013-04-18 20:34:16+00:00
u08,2,"43.70518194,-72.28800233",1366489231,2013-04-20 20:20:31+00:00
u08,3,"43.70406215,-72.28755806",1366575699,2013-04-21 20:21:39+00:00
u08,2,"43.7052687,-72.28811786",1366698648,2013-04-23 06:30:48+00:00
u08,2,"43.7052687,-72.28811786",1366706995,2013-04-23 08:49:55+00:00
u08,2,"43.70434734,-72.28679491",1366758108,2013-04-23 23:01:48+00:00
u08,3,"43.70440204,-72.29052256",1366851437,2013-04-25 00:57:17+00:00
u08,3,"43.70369581,-72.28686269",1366926960,2013-04-25 21:56:00+00:00
u08,3,"43.70277439,-72.28880163",1366960451,2013-04-26 07:14:11+00:00
u08,2,"43.70277439,-72.28880163",1366964391,2013-04-26 08:19:51+00:00
u08,2,"43.7037697,-72.28671187",1367002852,2013-04-26 19:00:52+00:00
u08,3,"43.70295661,-72.28995533",1367022689,2013-04-27 00:31:29+00:00
u08,2,Unknown,1367193909,2013-04-29 00:05:09+00:00
u08,2,Unknown,1367266965,2013-04-29 20:22:45+00:00
u08,3,"43.70327826,-72.28641283",1367367218,2013-05-01 00:13:38+00:00
u08,1,"43.70708811,-72.28767562",1367399807,2013-05-01 09:16:47+00:00
u08,1,"43.70708811,-72.28767562",1367399807,2013-05-01 09:16:47+00:00
u08,1,"43.70708811,-72.28767562",1367399808,2013-05-01 09:16:48+00:00
u08,1,"43.70708811,-72.28767562",1367399808,2013-05-01 09:16:48+00:00
u08,1,"43.70708811,-72.28767562",1367399808,2013-05-01 09:16:48+00:00
u08,1,"43.70708811,-72.28767562",1367399808,2013-05-01 09:16:48+00:00
u08,1,"43.70708811,-72.28767562",1367399809,2013-05-01 09:16:49+00:00
u08,1,"43.70708811,-72.28767562",1367399809,2013-05-01 09:16:49+00:00
u08,2,"43.70708811,-72.28767562",1367445345,2013-05-01 21:55:45+00:00
u08,1,"43.70086878,-72.28956496",1367475086,2013-05-02 06:11:26+00:00
u08,3,"43.7037094,-72.28660102",1367745576,2013-05-05 09:19:36+00:00
u08,2,"43.7049437,-72.28880281",1367898820,2013-05-07 03:53:40+00:00
u08,2,"43.70429145,-72.29019942",1368039468,2013-05-08 18:57:48+00:00
u08,2,"43.70454326,-72.2895076",1368136750,2013-05-09 21:59:10+00:00
u08,2,"43.70573461,-72.28972765",1369002985,2013-05-19 22:36:25+00:00
u08,2,"43.70447785,-72.29155849",1369316354,2013-05-23 13:39:14+00:00
u08,2,"43.70328045,-72.28642261",1369379404,2013-05-24 07:10:04+00:00
u09,4,"43.70704889,-72.28891638",1364423233,2013-03-27 22:27:13+00:00
u09,4,"43.70741873,-72.28632201",1364508026,2013-03-28 22:00:26+00:00
u09,1,"43.7066596,-72.28847706",1364594445,2013-03-29 22:00:45+00:00
u10,2,"43.70681191,-72.28712581",1364428862,2013-03-28 00:01:02+00:00
u10,1,"43.70647211,-72.28802604",1364609265,2013-03-30 02:07:45+00:00
u10,2,"43.70644884,-72.28820168",1364609268,2013-03-30 02:07:48+00:00
u10,4,"43.70644884,-72.28820168",1364609269,2013-03-30 02:07:49+00:00
u10,1,"43.70644884,-72.28820168",1364609271,2013-03-30 02:07:51+00:00
u10,1,"43.70644884,-72.28820168",1364617699,2013-03-30 04:28:19+00:00
u10,4,"43.70312458,-72.28787646",1364680918,2013-03-30 22:01:58+00:00
u10,1,"43.70312458,-72.28787646",1364687545,2013-03-30 23:52:25+00:00
u10,4,"43.70312458,-72.28787646",1364699474,2013-03-31 03:11:14+00:00
u10,4,"43.7026033,-72.28671544",1364702853,2013-03-31 04:07:33+00:00
u10,1,"43.7026033,-72.28671544",1364747489,2013-03-31 16:31:29+00:00
u10,4,"43.70268506,-72.2871776",1364752051,2013-03-31 17:47:31+00:00
u10,1,"43.70243257,-72.28772434",1364770637,2013-03-31 22:57:17+00:00
u10,1,"43.70344498,-72.28622861",1364787310,2013-04-01 03:35:10+00:00
u10,1,"43.70241112,-72.28788985",1364800742,2013-04-01 07:19:02+00:00
u10,4,"43.70241112,-72.28788985",1364806252,2013-04-01 08:50:52+00:00
u10,4,"43.70241112,-72.28788985",1364833955,2013-04-01 16:32:35+00:00
u10,4,"43.70710471,-72.28730696",1364869924,2013-04-02 02:32:04+00:00
u10,1,"43.70679334,-72.28767766",1364928993,2013-04-02 18:56:33+00:00
u10,1,"43.70679334,-72.28767766",1364947306,2013-04-03 00:01:46+00:00
u10,4,Unknown,1364968519,2013-04-03 05:55:19+00:00
u10,4,Unknown,1364968520,2013-04-03 05:55:20+00:00
u10,5,Unknown,1364969990,2013-04-03 06:19:50+00:00
u10,4,"43.70613435,-72.28844824",1365040681,2013-04-04 01:58:01+00:00
u10,1,"43.70168352,-72.28807511",1365062511,2013-04-04 08:01:51+00:00
u10,1,"43.70168352,-72.28807511",1365097718,2013-04-04 17:48:38+00:00
u10,1,"43.70168352,-72.28807511",1365101407,2013-04-04 18:50:07+00:00
u10,2,"43.70785919,-72.28512608",1365120705,2013-04-05 00:11:45+00:00
u10,1,"43.70173422,-72.28775943",1365125458,2013-04-05 01:30:58+00:00
u10,1,"43.70173422,-72.28775943",1365149095,2013-04-05 08:04:55+00:00
u10,1,"43.70173422,-72.28775943",1365179756,2013-04-05 16:35:56+00:00
u10,2,"43.70173422,-72.28775943",1365207346,2013-04-06 00:15:46+00:00
u10,4,"43.70173422,-72.28775943",1365213650,2013-04-06 02:00:50+00:00
u10,4,"43.70464259,-72.28795732",1365234458,2013-04-06 07:47:38+00:00
u10,4,"43.70464259,-72.28795732",1365266723,2013-04-06 16:45:23+00:00
u10,1,"43.70336268,-72.28777469",1365299962,2013-04-07 01:59:22+00:00
u10,1,"43.70336268,-72.28777469",1365321912,2013-04-07 08:05:12+00:00
u10,4,"43.70336268,-72.28777469",1365357079,2013-04-07 17:51:19+00:00
u10,1,"43.70238375,-72.28772441",1365387463,2013-04-08 02:17:43+00:00
u10,5,"43.70238375,-72.28772441",1365395153,2013-04-08 04:25:53+00:00
u10,4,"43.70238375,-72.28772441",1365400248,2013-04-08 05:50:48+00:00
u10,4,"43.70238375,-72.28772441",1365438631,2013-04-08 16:30:31+00:00
u10,4,"43.70238375,-72.28772441",1365473663,2013-04-09 02:14:23+00:00
u10,5,"43.70278942,-72.28658418",1365480250,2013-04-09 04:04:10+00:00
u10,4,"43.70278942,-72.28658418",1365482894,2013-04-09 04:48:14+00:00
u10,1,"43.70278942,-72.28658418",1365524784,2013-04-09 16:26:24+00:00
u10,1,"43.70278942,-72.28658418",1365533888,2013-04-09 18:58:08+00:00
u10,1,"43.70278942,-72.28658418",1365546713,2013-04-09 22:31:53+00:00
u10,4,"43.70278942,-72.28658418",1365561812,2013-04-10 02:43:32+00:00
u10,1,"43.70278942,-72.28658418",1365632224,2013-04-10 22:17:04+00:00
u10,2,"43.70278942,-72.28658418",1365652667,2013-04-11 03:57:47+00:00
u10,4,"43.70278942,-72.28658418",1365656970,2013-04-11 05:09:30+00:00
u10,1,"43.70278942,-72.28658418",1365667982,2013-04-11 08:13:02+00:00
u10,1,"43.70278942,-72.28658418",1365706531,2013-04-11 18:55:31+00:00
u10,1,"43.70278942,-72.28658418",1365722540,2013-04-11 23:22:20+00:00
u10,4,"43.70278942,-72.28658418",1365738620,2013-04-12 03:50:20+00:00
u10,1,"43.70278942,-72.28658418",1365804637,2013-04-12 22:10:37+00:00
u10,1,"43.70278942,-72.28658418",1365896515,2013-04-13 23:41:55+00:00
u10,1,"43.70278942,-72.28658418",1365991655,2013-04-15 02:07:35+00:00
u10,2,"43.7050225,-72.28939767",1366057780,2013-04-15 20:29:40+00:00
u10,1,"43.7050225,-72.28939767",1366100076,2013-04-16 08:14:36+00:00
u10,2,"43.7050225,-72.28939767",1366163551,2013-04-17 01:52:31+00:00
u10,2,"43.7050225,-72.28939767",1366175910,2013-04-17 05:18:30+00:00
u10,1,"43.7050225,-72.28939767",1366216231,2013-04-17 16:30:31+00:00
u10,1,"43.7050225,-72.28939767",1366258536,2013-04-18 04:15:36+00:00
u10,4,"43.7050225,-72.28939767",1366302399,2013-04-18 16:26:39+00:00
u10,4,"43.70665284,-72.28802865",1366431434,2013-04-20 04:17:14+00:00
u10,1,"43.70665284,-72.28802865",1366434862,2013-04-20 05:14:22+00:00
u10,4,"43.70665284,-72.28802865",1366507435,2013-04-21 01:23:55+00:00
u10,4,"43.70539179,-72.28841197",1366562620,2013-04-21 16:43:40+00:00
u10,4,"43.70414567,-72.2861611",1366595714,2013-04-22 01:55:14+00:00
u10,4,"43.70324408,-72.28961597",1366600652,2013-04-22 03:17:32+00:00
u10,4,"43.70324408,-72.28961597",1366617063,2013-04-22 07:51:03+00:00
u10,4,"43.70324408,-72.28961597",1366648805,2013-04-22 16:40:05+00:00
u10,4,"43.70324408,-72.28961597",1366657587,2013-04-22 19:06:27+00:00
u10,4,"43.70324408,-72.28961597",1366683576,2013-04-23 02:19:36+00:00
u10,1,"43.70324408,-72.28961597",1366689779,2013-04-23 04:02:59+00:00
u10,1,"43.70324408,-72.28961597",1366703855,2013-04-23 07:57:35+00:00
u10,2,"43.70324408,-72.28961597",1366734466,2013-04-23 16:27:46+00:00
u10,1,"43.70324408,-72.28961597",1366735713,2013-04-23 16:48:33+00:00
u10,1,"43.70324408,-72.28961597",1366739814,2013-04-23 17:56:54+00:00
u10,1,"43.70324408,-72.28961597",1366789695,2013-04-24 07:48:15+00:00
u10,4,"43.70324408,-72.28961597",1366821887,2013-04-24 16:44:47+00:00
u10,1,"43.70324408,-72.28961597",1366852996,2013-04-25 01:23:16+00:00
u10,4,"43.70297206,-72.28625376",1366868375,2013-04-25 05:39:35+00:00
u10,4,"43.70297206,-72.28625376",1366907654,2013-04-25 16:34:14+00:00
u10,1,"43.70330372,-72.2898598",1366915838,2013-04-25 18:50:38+00:00
u10,1,"43.70330372,-72.2898598",1366993868,2013-04-26 16:31:08+00:00
u10,2,"43.70330372,-72.2898598",1366999326,2013-04-26 18:02:06+00:00
u10,4,"43.70652564,-72.28793622",1367036245,2013-04-27 04:17:25+00:00
u10,1,"43.70151131,-72.28813703",1367179319,2013-04-28 20:01:59+00:00
u10,3,"43.70579342,-72.28686137",1367208278,2013-04-29 04:04:38+00:00
u10,4,"43.7088842,-72.28428872",1367267124,2013-04-29 20:25:24+00:00
u10,1,"43.70426581,-72.2858175",1367286252,2013-04-30 01:44:12+00:00
u10,4,"43.70160853,-72.28805517",1367294505,2013-04-30 04:01:45+00:00
u10,1,"43.70412157,-72.28527572",1367474824,2013-05-02 06:07:04+00:00
u10,1,"43.70412157,-72.28527572",1367558468,2013-05-03 05:21:08+00:00
u10,1,"43.70764992,-72.28551783",1367956857,2013-05-07 20:00:57+00:00
u10,1,"43.70420958,-72.28780578",1368030863,2013-05-08 16:34:23+00:00
u10,1,"43.70666822,-72.28787317",1368073765,2013-05-09 04:29:25+00:00
u10,1,"43.70324666,-72.29028792",1368589234,2013-05-15 03:40:34+00:00
u10,4,"43.70324666,-72.29028792",1368652566,2013-05-15 21:16:06+00:00
u10,4,"43.70324666,-72.29028792",1368652620,2013-05-15 21:17:00+00:00
u10,1,"43.70620585,-72.28792804",1368821852,2013-05-17 20:17:32+00:00
u10,2,"43.70290198,-72.28795273",1368908148,2013-05-18 20:15:48+00:00
u10,4,Unknown,1369327578,2013-05-23 16:46:18+00:00
u12,4,"43.69316098,-72.27237671",1364421657,2013-03-27 22:00:57+00:00
u12,4,"43.67698318,-72.26028412",1364491500,2013-03-28 17:25:00+00:00
u12,3,"43.63758719,-72.2484788",1364500079,2013-03-28 19:47:59+00:00
u12,1,"43.63731604,-72.24852742",1364537844,2013-03-29 06:17:24+00:00
u12,1,"43.70977927,-72.28303993",1364595127,2013-03-29 22:12:07+00:00
u12,3,"43.63735323,-72.24819351",1364680435,2013-03-30 21:53:55+00:00
u12,4,"43.64714305,-72.18863182",1364781885,2013-04-01 02:04:45+00:00
u12,4,"43.68018579,-72.26763356",1364947331,2013-04-03 00:02:11+00:00
u12,1,"43.63745411,-72.24846941",1365003202,2013-04-03 15:33:22+00:00
u12,1,"43.63766483,-72.2485018",1365009985,2013-04-03 17:26:25+00:00
u12,3,"43.63744784,-72.24844083",1365058833,2013-04-04 07:00:33+00:00
u12,4,"43.63824914,-72.26904746",1365144922,2013-04-05 06:55:22+00:00
u12,3,"41.52841946,-71.29590676",1365233989,2013-04-06 07:39:49+00:00
u12,1,Unknown,1365481632,2013-04-09 04:27:12+00:00
u12,4,"43.6375493,-72.24833383",1365578714,2013-04-10 07:25:14+00:00
u12,1,"43.70636301,-72.28857234",1365631501,2013-04-10 22:05:01+00:00
u12,1,"43.63760479,-72.24817944",1365706567,2013-04-11 18:56:07+00:00
u12,3,"43.63800068,-72.25275713",1365891828,2013-04-13 22:23:48+00:00
u12,1,"43.70661726,-72.28610243",1366057358,2013-04-15 20:22:38+00:00
u12,1,"43.63737158,-72.24822456",1366120825,2013-04-16 14:00:25+00:00
u12,5,"43.70622724,-72.28844154",1366408212,2013-04-19 21:50:12+00:00
u12,1,"43.65171942,-72.24487102",1366916046,2013-04-25 18:54:06+00:00
u12,3,"43.65071596,-72.24611147",1367266927,2013-04-29 20:22:07+00:00
u12,3,"43.63754951,-72.24864877",1367299278,2013-04-30 05:21:18+00:00
u12,1,"43.63750313,-72.24799297",1367899740,2013-05-07 04:09:00+00:00
u12,1,"43.63749678,-72.24842448",1367937110,2013-05-07 14:31:50+00:00
u12,1,"43.63765138,-72.24846251",1367949537,2013-05-07 17:58:57+00:00
u12,1,"43.63763615,-72.24824413",1367987725,2013-05-08 04:35:25+00:00
u12,1,"43.63742049,-72.24846418",1368022730,2013-05-08 14:18:50+00:00
u12,2,"43.63777172,-72.24845051",1369296674,2013-05-23 08:11:14+00:00
u14,4,"43.70612113,-72.28723353",1364426314,2013-03-27 23:18:34+00:00
u14,4,"43.70585573,-72.28782999",1364515193,2013-03-28 23:59:53+00:00
u14,1,"43.70509271,-72.28680761",1364584970,2013-03-29 19:22:50+00:00
u14,1,"43.70476995,-72.28703971",1364597038,2013-03-29 22:43:58+00:00
u14,1,"43.70499355,-72.28677683",1364637140,2013-03-30 09:52:20+00:00
u14,1,"43.70503113,-72.28694162",1364669928,2013-03-30 18:58:48+00:00
u14,2,"43.70516844,-72.28680259",1364811751,2013-04-01 10:22:31+00:00
u14,2,"43.70481251,-72.28700429",1364948510,2013-04-03 00:21:50+00:00
u14,2,"43.70454413,-72.28762801",1364979013,2013-04-03 08:50:13+00:00
u14,2,"43.7049256,-72.28632081",1365034272,2013-04-04 00:11:12+00:00
u14,2,"43.70169949,-72.28842649",1365056774,2013-04-04 06:26:14+00:00
u14,2,"43.70645868,-72.28793942",1365121751,2013-04-05 00:29:11+00:00
u14,2,"43.70559171,-72.28793682",1365244515,2013-04-06 10:35:15+00:00
u14,2,"43.7044612,-72.28747684",1365386571,2013-04-08 02:02:51+00:00
u14,2,"43.70477259,-72.28698419",1365482405,2013-04-09 04:40:05+00:00
u14,2,"43.70477259,-72.28698419",1365495556,2013-04-09 08:19:16+00:00
u14,2,"43.70583044,-72.28799584",1365631314,2013-04-10 22:01:54+00:00
u14,2,"43.70511041,-72.28702345",1365720468,2013-04-11 22:47:48+00:00
u14,2,"43.70460577,-72.28671025",1365804005,2013-04-12 22:00:05+00:00
u14,2,"43.70479551,-72.28651612",1365890492,2013-04-13 22:01:32+00:00
u14,2,"43.70535921,-72.28680155",1365976816,2013-04-14 22:00:16+00:00
u14,2,"43.70545641,-72.28669002",1366059293,2013-04-15 20:54:53+00:00
u14,2,"43.70503851,-72.286132",1366088072,2013-04-16 04:54:32+00:00
u14,2,"43.70592937,-72.28768546",1366173086,2013-04-17 04:31:26+00:00
u14,2,"43.70498624,-72.28674182",1366214234,2013-04-17 15:57:14+00:00
u14,2,"43.70477806,-72.28678985",1366258529,2013-04-18 04:15:29+00:00
u14,2,"43.70436864,-72.28785436",1366452515,2013-04-20 10:08:35+00:00
u14,2,"43.70583168,-72.28766214",1366999217,2013-04-26 18:00:17+00:00
u14,2,"42.34885369,-71.13112232",1367199496,2013-04-29 01:38:16+00:00
u14,2,"42.34885369,-71.13112232",1367218317,2013-04-29 06:51:57+00:00
u14,3,"43.70507579,-72.28712698",1367265612,2013-04-29 20:00:12+00:00
u14,3,"43.70694836,-72.2874538",1367284586,2013-04-30 01:16:26+00:00
u14,2,"43.70475846,-72.28677902",1367296515,2013-04-30 04:35:15+00:00
u14,3,"43.70483028,-72.286845",1368028994,2013-05-08 16:03:14+00:00
u14,3,"43.70483028,-72.286845",1368036155,2013-05-08 18:02:35+00:00
u14,3,"43.70512664,-72.28785661",1368078068,2013-05-09 05:41:08+00:00
u14,3,Unknown,1369026208,2013-05-20 05:03:28+00:00
u15,1,Unknown,1364546203,2013-03-29 08:36:43+00:00
u15,1,Unknown,1364546204,2013-03-29 08:36:44+00:00
u15,4,"43.70467917,-72.29069521",1364623308,2013-03-30 06:01:48+00:00
u15,1,"42.66790057,-71.19631465",1364695642,2013-03-31 02:07:22+00:00
u15,1,"42.24437294,-70.90322291",1364768567,2013-03-31 22:22:47+00:00
u15,3,Unknown,1364970819,2013-04-03 06:33:39+00:00
u15,1,"43.70421032,-72.29057014",1365151478,2013-04-05 08:44:38+00:00
u15,1,"43.70423505,-72.29046602",1365526595,2013-04-09 16:56:35+00:00
u15,1,"43.70591041,-72.28826857",1366167820,2013-04-17 03:03:40+00:00
u15,1,"43.70591041,-72.28826857",1366173890,2013-04-17 04:44:50+00:00
u16,1,"43.70282146,-72.29016985",1364423862,2013-03-27 22:37:42+00:00
u16,1,"43.70535842,-72.28724963",1364513446,2013-03-28 23:30:46+00:00
u16,1,"43.70724486,-72.28721651",1364594455,2013-03-29 22:00:55+00:00
u16,1,"43.70569755,-72.29051497",1364682509,2013-03-30 22:28:29+00:00
u16,4,"43.70490618,-72.2903464",1364772360,2013-03-31 23:26:00+00:00
u16,1,"43.70358976,-72.29054215",1364924964,2013-04-02 17:49:24+00:00
u16,2,"43.70358976,-72.29054215",1364949540,2013-04-03 00:39:00+00:00
u16,4,"43.70358976,-72.29054215",1365005643,2013-04-03 16:14:03+00:00
u16,1,"43.70450379,-72.28884561",1365026486,2013-04-03 22:01:26+00:00
u16,1,"43.70450379,-72.28884561",1365033859,2013-04-04 00:04:19+00:00
u16,1,"43.70393687,-72.29111144",1365112854,2013-04-04 22:00:54+00:00
u16,4,"43.70399029,-72.29031194",1365125623,2013-04-05 01:33:43+00:00
u16,1,"43.7037992,-72.29079052",1365204841,2013-04-05 23:34:01+00:00
u16,4,"43.70373421,-72.29092089",1365210799,2013-04-06 01:13:19+00:00
u16,1,"43.70362252,-72.29130382",1365368976,2013-04-07 21:09:36+00:00
u16,2,"43.70638642,-72.28846824",1365379456,2013-04-08 00:04:16+00:00
u16,2,"43.70638642,-72.28846824",1365393124,2013-04-08 03:52:04+00:00
u16,2,"43.70411779,-72.28816375",1365455951,2013-04-08 21:19:11+00:00
u16,3,"43.7040162,-72.29110655",1365462160,2013-04-08 23:02:40+00:00
u16,1,"43.70592306,-72.28973692",1365480030,2013-04-09 04:00:30+00:00
u16,1,Unknown,1365535642,2013-04-09 19:27:22+00:00
u16,1,"43.71418086,-72.2968304",1365561082,2013-04-10 02:31:22+00:00
u16,2,"43.70361655,-72.29085905",1365569335,2013-04-10 04:48:55+00:00
u16,3,"43.70474513,-72.28856577",1365624024,2013-04-10 20:00:24+00:00
u16,3,"43.70474513,-72.28856577",1365633446,2013-04-10 22:37:26+00:00
u16,3,"43.70474513,-72.28856577",1365649113,2013-04-11 02:58:33+00:00
u16,1,"43.7037662,-72.29072759",1365722036,2013-04-11 23:13:56+00:00
u16,1,"43.70338123,-72.29047331",1365749181,2013-04-12 06:46:21+00:00
u16,4,"43.70364199,-72.29076278",1365810420,2013-04-12 23:47:00+00:00
u16,1,"43.70364199,-72.29076278",1365892550,2013-04-13 22:35:50+00:00
u16,3,"43.70364199,-72.29076278",1365900027,2013-04-14 00:40:27+00:00
u16,2,"43.70348086,-72.29159422",1365970774,2013-04-14 20:19:34+00:00
u16,1,"43.70350683,-72.28981599",1365976857,2013-04-14 22:00:57+00:00
u16,3,"43.70350683,-72.28981599",1366007895,2013-04-15 06:38:15+00:00
u16,1,"43.70346314,-72.29066114",1366079958,2013-04-16 02:39:18+00:00
u16,1,"43.70383103,-72.28971738",1366084876,2013-04-16 04:01:16+00:00
u16,1,"43.71269528,-72.28398406",1366171407,2013-04-17 04:03:27+00:00
u16,1,"43.70692473,-72.28664094",1366252492,2013-04-18 02:34:52+00:00
u16,1,"43.70459119,-72.28893631",1366257626,2013-04-18 04:00:26+00:00
u16,2,"43.70459119,-72.28893631",1366275377,2013-04-18 08:56:17+00:00
u16,2,"43.70378332,-72.29056908",1366317809,2013-04-18 20:43:29+00:00
u16,2,"43.70590563,-72.28948565",1366352255,2013-04-19 06:17:35+00:00
u16,2,"43.70370463,-72.29071195",1366387570,2013-04-19 16:06:10+00:00
u16,3,"43.70308688,-72.28865677",1366399805,2013-04-19 19:30:05+00:00
u16,2,"43.70097511,-72.28885351",1366438385,2013-04-20 06:13:05+00:00
u16,3,"43.70379379,-72.29137476",1366575490,2013-04-21 20:18:10+00:00
u16,3,"43.70379379,-72.29137476",1366576653,2013-04-21 20:37:33+00:00
u16,3,"43.70388114,-72.29106228",1366596598,2013-04-22 02:09:58+00:00
u16,3,"43.70388114,-72.29106228",1366596604,2013-04-22 02:10:04+00:00
u16,1,"43.70378422,-72.29157491",1366733788,2013-04-23 16:16:28+00:00
u16,3,"43.70381392,-72.29084126",1366956866,2013-04-26 06:14:26+00:00
u16,3,"43.70381392,-72.29084126",1366999337,2013-04-26 18:02:17+00:00
u16,3,"43.70380827,-72.290783",1367173411,2013-04-28 18:23:31+00:00
u16,3,"43.70380827,-72.290783",1367179535,2013-04-28 20:05:35+00:00
u16,3,"43.70378913,-72.29087644",1367195441,2013-04-29 00:30:41+00:00
u16,3,"43.70373463,-72.29053354",1367208805,2013-04-29 04:13:25+00:00
u16,3,"43.70435459,-72.29034651",1367268386,2013-04-29 20:46:26+00:00
u16,3,"43.70688467,-72.28732802",1367280016,2013-04-30 00:00:16+00:00
u16,3,"43.7070591,-72.28708027",1367294457,2013-04-30 04:00:57+00:00
u16,4,"43.70376088,-72.29035391",1367341969,2013-04-30 17:12:49+00:00
u16,1,"43.70545477,-72.28953205",1367458775,2013-05-02 01:39:35+00:00
u16,1,"43.70545477,-72.28953205",1367471379,2013-05-02 05:09:39+00:00
u16,1,Unknown,1367515632,2013-05-02 17:27:12+00:00
u16,3,"43.70360319,-72.29109274",1367563972,2013-05-03 06:52:52+00:00
u16,1,"43.70355342,-72.29047722",1367691563,2013-05-04 18:19:23+00:00
u16,2,"43.70397531,-72.28989529",1367712962,2013-05-05 00:16:02+00:00
u16,2,"43.70397531,-72.28989529",1367773802,2013-05-05 17:10:02+00:00
u16,3,"43.70369577,-72.29064258",1367817929,2013-05-06 05:25:29+00:00
u16,3,"43.70369577,-72.29064258",1367818003,2013-05-06 05:26:43+00:00
u16,3,"43.70369577,-72.29064258",1367860673,2013-05-06 17:17:53+00:00
u16,3,"43.70695455,-72.28826139",1367899212,2013-05-07 04:00:12+00:00
u16,2,"43.70534496,-72.29049134",1367943136,2013-05-07 16:12:16+00:00
u16,2,"43.7038144,-72.29043427",1367950702,2013-05-07 18:18:22+00:00
u16,1,"43.70722102,-72.29064325",1367986438,2013-05-08 04:13:58+00:00
u16,1,"43.70444528,-72.29050901",1368036187,2013-05-08 18:03:07+00:00
u16,3,"43.70363675,-72.29111179",1368061832,2013-05-09 01:10:32+00:00
u16,2,"43.70363675,-72.29111179",1368077786,2013-05-09 05:36:26+00:00
u16,3,"43.70345091,-72.29056717",1368207260,2013-05-10 17:34:20+00:00
u16,4,"43.70317722,-72.28939878",1368250107,2013-05-11 05:28:27+00:00
u16,1,"43.70317722,-72.28939878",1368290060,2013-05-11 16:34:20+00:00
