user_id,level,location,resp_time,datetime_utc
u16,1,"43.70317722,-72.28939878",1368300316,2013-05-11 19:25:16+00:00
u16,1,Unknown,1368386044,2013-05-12 19:14:04+00:00
u16,2,"43.70391463,-72.28988644",1368499504,2013-05-14 02:45:04+00:00
u16,2,"43.70391463,-72.28988644",1368561564,2013-05-14 19:59:24+00:00
u16,2,"43.70391463,-72.28988644",1368576619,2013-05-15 00:10:19+00:00
u16,2,"43.70391463,-72.28988644",1368583737,2013-05-15 02:08:57+00:00
u16,4,"43.70374249,-72.29050587",1368650275,2013-05-15 20:37:55+00:00
u16,2,"43.70374249,-72.29050587",1368674414,2013-05-16 03:20:14+00:00
u16,4,Unknown,1368818734,2013-05-17 19:25:34+00:00
u16,1,"43.70695744,-72.28713032",1368844260,2013-05-18 02:31:00+00:00
u16,1,Unknown,1368904450,2013-05-18 19:14:10+00:00
u16,1,"43.70633473,-72.28883226",1368941949,2013-05-19 05:39:09+00:00
u16,4,"43.70633473,-72.28883226",1368994784,2013-05-19 20:19:44+00:00
u16,3,Unknown,1369019963,2013-05-20 03:19:23+00:00
u16,4,Unknown,1369019988,2013-05-20 03:19:48+00:00
u16,1,Unknown,1369022797,2013-05-20 04:06:37+00:00
u16,1,Unknown,1369078172,2013-05-20 19:29:32+00:00
u16,2,Unknown,1369104402,2013-05-21 02:46:42+00:00
u16,3,Unknown,1369111249,2013-05-21 04:40:49+00:00
u16,1,"43.70708133,-72.28751809",1369202320,2013-05-22 05:58:40+00:00
u16,1,"43.70290001,-72.28954014",1369251241,2013-05-22 19:34:01+00:00
u16,3,"43.70688262,-72.28760657",1369282738,2013-05-23 04:18:58+00:00
u16,2,"43.70675104,-72.28740962",1369349334,2013-05-23 22:48:54+00:00
u16,2,"43.70390811,-72.29065789",1369368560,2013-05-24 04:09:20+00:00
u16,1,"43.70372826,-72.29097234",1369428881,2013-05-24 20:54:41+00:00
u16,3,"43.68753666,-72.29250241",1369719704,2013-05-28 05:41:44+00:00
u16,3,"43.68753666,-72.29250241",1369729103,2013-05-28 08:18:23+00:00
u17,1,"43.70252619,-72.28664327",1364508535,2013-03-28 22:08:55+00:00
u17,2,"43.70406856,-72.29058126",1364684780,2013-03-30 23:06:20+00:00
u17,3,"43.70678195,-72.28738426",1365724416,2013-04-11 23:53:36+00:00
u17,3,"43.70459704,-72.29138802",1365978836,2013-04-14 22:33:56+00:00
u17,3,"43.70476167,-72.29132691",1366060052,2013-04-15 21:07:32+00:00
u17,3,"43.70495522,-72.29090614",1366099385,2013-04-16 08:03:05+00:00
u17,2,"43.70495522,-72.29090614",1366190098,2013-04-17 09:14:58+00:00
u17,3,"43.70432313,-72.29132532",1366263875,2013-04-18 05:44:35+00:00
u17,3,"43.70432313,-72.29132532",1366272014,2013-04-18 08:00:14+00:00
u17,3,"43.70237732,-72.28914013",1366339011,2013-04-19 02:36:51+00:00
u17,2,"43.7054293,-72.2897154",1366437372,2013-04-20 05:56:12+00:00
u17,2,Unknown,1366487226,2013-04-20 19:47:06+00:00
u17,3,Unknown,1366534700,2013-04-21 08:58:20+00:00
u17,3,Unknown,1366539365,2013-04-21 10:16:05+00:00
u17,3,Unknown,1366582236,2013-04-21 22:10:36+00:00
u17,3,Unknown,1366708907,2013-04-23 09:21:47+00:00
u17,3,"43.7060191,-72.28758328",1367000810,2013-04-26 18:26:50+00:00
u17,3,Unknown,1367210055,2013-04-29 04:34:15+00:00
u17,3,"43.70455463,-72.29084469",1367294710,2013-04-30 04:05:10+00:00
u17,3,"43.70426646,-72.29095652",1367384525,2013-05-01 05:02:05+00:00
u17,3,"43.70436553,-72.29117433",1367472367,2013-05-02 05:26:07+00:00
u17,3,"43.70441582,-72.29136839",1367687909,2013-05-04 17:18:29+00:00
u17,3,"43.70426219,-72.29134493",1367900979,2013-05-07 04:29:39+00:00
u17,3,"43.70492105,-72.29126522",1367914044,2013-05-07 08:07:24+00:00
u17,3,"43.702392,-72.28970149",1367949671,2013-05-07 18:01:11+00:00
u17,3,"43.70667208,-72.28631618",1367985665,2013-05-08 04:01:05+00:00
u17,3,"43.704734619999996,-72.29096421",1368030631,2013-05-08 16:30:31+00:00
u17,3,"43.7052792,-72.28985206",1368079027,2013-05-09 05:57:07+00:00
u17,3,Unknown,1368260008,2013-05-11 08:13:28+00:00
u17,3,"43.70673393,-72.28776049",1368582565,2013-05-15 01:49:25+00:00
u17,3,"43.70419436,-72.29111957",1368784381,2013-05-17 09:53:01+00:00
u17,3,"43.70648669,-72.28860157",1368845958,2013-05-18 02:59:18+00:00
u17,3,"43.70551279,-72.29153409",1368957026,2013-05-19 09:50:26+00:00
u17,3,"43.70551279,-72.29153409",1369040256,2013-05-20 08:57:36+00:00
u17,3,"43.70359481,-72.28954844",1369130694,2013-05-21 10:04:54+00:00
u17,3,"43.70465377,-72.29113067",1369250115,2013-05-22 19:15:15+00:00
u17,3,Unknown,1369397225,2013-05-24 12:07:05+00:00
u17,3,Unknown,1369525523,2013-05-25 23:45:23+00:00
u17,3,Unknown,1369527989,2013-05-26 00:26:29+00:00
u17,3,Unknown,1369759414,2013-05-28 16:43:34+00:00
u17,3,"43.70583041,-72.28925846",1369975037,2013-05-31 04:37:17+00:00
u17,3,"43.70583041,-72.28925846",1370101079,2013-06-01 15:37:59+00:00
u18,4,"43.70732226,-72.28906248",1364402047,2013-03-27 16:34:07+00:00
u18,1,"43.707134,-72.28674202",1364596765,2013-03-29 22:39:25+00:00
u18,4,"43.70755751,-72.28917613",1364681460,2013-03-30 22:11:00+00:00
u18,1,"43.70765942,-72.28908826",1364978691,2013-04-03 08:44:51+00:00
u18,1,"43.70745812,-72.28921487",1365152001,2013-04-05 08:53:21+00:00
u18,1,"43.70605791,-72.28694024",1365185624,2013-04-05 18:13:44+00:00
u18,1,"43.70776193,-72.28440587",1365452770,2013-04-08 20:26:10+00:00
u18,1,"43.70476091,-72.28976384",1365480349,2013-04-09 04:05:49+00:00
u18,1,"43.70741131,-72.28909446",1365551664,2013-04-09 23:54:24+00:00
u18,3,"43.7074571,-72.28913868",1366057545,2013-04-15 20:25:45+00:00
u18,1,"43.70264346,-72.28707",1366341951,2013-04-19 03:25:51+00:00
u18,1,"43.70724964,-72.28892471",1366438526,2013-04-20 06:15:26+00:00
u18,1,"43.70747,-72.28925023",1366560416,2013-04-21 16:06:56+00:00
u18,3,"43.70659959,-72.28686749",1367001157,2013-04-26 18:32:37+00:00
u18,3,"43.70755542,-72.28919066",1367280542,2013-04-30 00:09:02+00:00
u18,3,"43.70729549,-72.28666352",1367294412,2013-04-30 04:00:12+00:00
u19,1,"43.70690704,-72.28632015",1364369004,2013-03-27 07:23:24+00:00
u19,1,"43.70690704,-72.28632015",1364412535,2013-03-27 19:28:55+00:00
u19,4,"43.70690704,-72.28632015",1364423003,2013-03-27 22:23:23+00:00
u19,1,"43.70006075,-72.29200001",1364455473,2013-03-28 07:24:33+00:00
u19,1,"43.70704108,-72.28607855999999",1364509460,2013-03-28 22:24:20+00:00
u19,1,"43.70705849,-72.28616283",1364589262,2013-03-29 20:34:22+00:00
u19,1,"43.70715931,-72.2863601",1364595596,2013-03-29 22:19:56+00:00
u19,2,Unknown,1364670653,2013-03-30 19:10:53+00:00
u19,1,"43.70292132,-72.28987847",1364680845,2013-03-30 22:00:45+00:00
u19,1,Unknown,1364805203,2013-04-01 08:33:23+00:00
u19,1,"43.70697927,-72.28585464",1364889064,2013-04-02 07:51:04+00:00
u19,1,"43.70121099,-72.28637004",1364948298,2013-04-03 00:18:18+00:00
u19,2,"43.70106694,-72.2864999",1364969525,2013-04-03 06:12:05+00:00
u19,1,"43.70323136,-72.28785021",1365034661,2013-04-04 00:17:41+00:00
u19,1,"43.69789429,-72.31446361",1365055208,2013-04-04 06:00:08+00:00
u19,2,"43.70716892,-72.28610704",1365063248,2013-04-04 08:14:08+00:00
u19,1,"43.7030279,-72.28948573",1365122196,2013-04-05 00:36:36+00:00
u19,2,"43.70721009,-72.28582282",1365143596,2013-04-05 06:33:16+00:00
u19,2,"43.70237964,-72.29076988",1365229959,2013-04-06 06:32:39+00:00
u19,3,"43.70279732,-72.28981833",1365327400,2013-04-07 09:36:40+00:00
u19,2,"43.7067029,-72.28540419",1365409930,2013-04-08 08:32:10+00:00
u19,2,"43.70684301,-72.28594477",1365452322,2013-04-08 20:18:42+00:00
u19,1,"43.68326196,-72.28749992",1365478047,2013-04-09 03:27:27+00:00
u19,1,"43.68326196,-72.28749992",1365483327,2013-04-09 04:55:27+00:00
u19,1,"43.70698318,-72.28553059",1365495628,2013-04-09 08:20:28+00:00
u19,2,"43.70668606,-72.28578397",1365545467,2013-04-09 22:11:07+00:00
u19,2,"43.70629212,-72.28804473",1365632355,2013-04-10 22:19:15+00:00
u19,2,"43.70335463,-72.29031856",1365670917,2013-04-11 09:01:57+00:00
u19,2,"43.70300231,-72.28918281",1365718993,2013-04-11 22:23:13+00:00
u19,1,"43.70646579,-72.28830733",1365805081,2013-04-12 22:18:01+00:00
u19,2,"43.70297682,-72.29027506",1365891207,2013-04-13 22:13:27+00:00
u19,2,"43.70285468,-72.29111293",1365913010,2013-04-14 04:16:50+00:00
u19,1,"43.70306507,-72.28991765",1365985278,2013-04-15 00:21:18+00:00
u19,1,"43.70154751,-72.29133289",1366050372,2013-04-15 18:26:12+00:00
u19,2,"43.70154751,-72.29133289",1366056091,2013-04-15 20:01:31+00:00
u19,2,"43.70154751,-72.29133289",1366088812,2013-04-16 05:06:52+00:00
u19,2,"43.70154751,-72.29133289",1366102476,2013-04-16 08:54:36+00:00
u19,2,"43.70284653,-72.2899152",1366178223,2013-04-17 05:57:03+00:00
u19,2,"43.7027651,-72.2899934",1366185862,2013-04-17 08:04:22+00:00
u19,2,"43.69378323,-72.29014069",1366257627,2013-04-18 04:00:27+00:00
u19,2,"43.70692759,-72.28739722",1366276546,2013-04-18 09:15:46+00:00
u19,1,"43.70734975,-72.28629956",1366361084,2013-04-19 08:44:44+00:00
u19,2,"43.7067391,-72.28556913",1366532005,2013-04-21 08:13:25+00:00
u19,1,"43.70705944,-72.28563764",1366703091,2013-04-23 07:44:51+00:00
u19,2,"43.70240136,-72.28834841",1366913734,2013-04-25 18:15:34+00:00
u19,1,"43.70693121,-72.28557612",1366999478,2013-04-26 18:04:38+00:00
u19,2,"43.70670747,-72.28550624",1367193779,2013-04-29 00:02:59+00:00
u19,3,"43.70710107,-72.28593983",1367222068,2013-04-29 07:54:28+00:00
u19,3,"43.70581683,-72.28726988",1367265601,2013-04-29 20:00:01+00:00
u19,2,"43.70101204,-72.28677708",1367400483,2013-05-01 09:28:03+00:00
u19,2,"43.70687527,-72.28550074",1367477657,2013-05-02 06:54:17+00:00
u19,1,"43.70607849,-72.28457859",1367557409,2013-05-03 05:03:29+00:00
u19,1,"43.70705362,-72.28594706",1367635735,2013-05-04 02:48:55+00:00
u19,1,"43.70691192,-72.28587513",1367740452,2013-05-05 07:54:12+00:00
u19,1,"43.70706627,-72.28596306",1367825511,2013-05-06 07:31:51+00:00
u19,3,"43.70702708,-72.28740368",1367900324,2013-05-07 04:18:44+00:00
u19,3,Unknown,1367953801,2013-05-07 19:10:01+00:00
u19,2,"43.70688839,-72.28766405",1367988662,2013-05-08 04:51:02+00:00
u19,3,"43.70745002,-72.28629793",1368000008,2013-05-08 08:00:08+00:00
u19,1,"43.70702352,-72.28600841",1368036021,2013-05-08 18:00:21+00:00
u19,2,"43.70672146,-72.28713321",1368072999,2013-05-09 04:16:39+00:00
u19,2,"43.70154413,-72.28815252",1368136991,2013-05-09 22:03:11+00:00
u19,4,"43.70701211,-72.28611727",1368349577,2013-05-12 09:06:17+00:00
u19,2,"43.70670191,-72.28568105",1368476839,2013-05-13 20:27:19+00:00
u19,1,"43.70650157,-72.28532126",1368519323,2013-05-14 08:15:23+00:00
u19,1,"43.70120165,-72.28667414",1368585116,2013-05-15 02:31:56+00:00
u19,4,"43.70246446,-72.28774351",1368645260,2013-05-15 19:14:20+00:00
u19,1,"43.70246446,-72.28774351",1368670707,2013-05-16 02:18:27+00:00
u19,3,"43.70599455,-72.28837514",1368689395,2013-05-16 07:29:55+00:00
u19,3,"43.70125983,-72.28646689",1368756460,2013-05-17 02:07:40+00:00
u19,3,"43.70714135,-72.28594665",1368775546,2013-05-17 07:25:46+00:00
u19,3,"43.70161344,-72.28714129",1368849481,2013-05-18 03:58:01+00:00
u19,4,"43.70669977,-72.28545979",1368991504,2013-05-19 19:25:04+00:00
u19,4,"43.70754131,-72.28597491",1369038380,2013-05-20 08:26:20+00:00
u19,1,"43.70708213,-72.2859049",1369079036,2013-05-20 19:43:56+00:00
u19,1,"43.70708213,-72.2859049",1369116090,2013-05-21 06:01:30+00:00
u19,1,"43.70712264,-72.28701115",1369127550,2013-05-21 09:12:30+00:00
u19,1,"43.70703895,-72.28583916",1369163696,2013-05-21 19:14:56+00:00
u19,1,"43.70703895,-72.28583916",1369196009,2013-05-22 04:13:29+00:00
u19,4,"43.7040776,-72.29042456",1369210255,2013-05-22 08:10:55+00:00
u19,4,"43.70693856,-72.28579217",1369250393,2013-05-22 19:19:53+00:00
u19,2,"43.70693856,-72.28579217",1369295029,2013-05-23 07:43:49+00:00
u19,3,"43.70707614,-72.28631854",1369336933,2013-05-23 19:22:13+00:00
u19,1,"43.70722775,-72.28725812",1369370950,2013-05-24 04:49:10+00:00
u19,4,Unknown,1369425852,2013-05-24 20:04:12+00:00
u19,1,"43.70694759,-72.28585767",1369454856,2013-05-25 04:07:36+00:00
u19,3,"43.70744109,-72.28667853",1369470205,2013-05-25 08:23:25+00:00
u19,2,"43.70709334,-72.28524117",1369561989,2013-05-26 09:53:09+00:00
u19,4,"43.70689977,-72.28714289",1369852305,2013-05-29 18:31:45+00:00
u19,5,"43.70696465,-72.28583899",1369984360,2013-05-31 07:12:40+00:00
u19,4,"43.70717259,-72.2867125",1370070401,2013-06-01 07:06:41+00:00
u20,4,Unknown,1364425348,2013-03-27 23:02:28+00:00
u20,4,Unknown,1364425348,2013-03-27 23:02:28+00:00
u20,1,Unknown,1364536538,2013-03-29 05:55:38+00:00
u20,1,Unknown,1364598836,2013-03-29 23:13:56+00:00
u20,1,"43.70432872,-72.28591216",1364975714,2013-04-03 07:55:14+00:00
u20,1,"43.70438934,-72.28838254",1365058747,2013-04-04 06:59:07+00:00
u20,1,"43.70560445,-72.28333068",1365228367,2013-04-06 06:06:07+00:00
u20,1,"43.70539662,-72.28302349",1365315266,2013-04-07 06:14:26+00:00
u20,1,"43.70541678,-72.28325524",1365388873,2013-04-08 02:41:13+00:00
u20,2,"43.70644022,-72.28264149",1365722833,2013-04-11 23:27:13+00:00
u22,1,"43.70665178,-72.28678516",1364369732,2013-03-27 07:35:32+00:00
u22,1,"43.70466197,-72.28980065",1364421798,2013-03-27 22:03:18+00:00
u22,4,"43.70301015,-72.2907521",1364440000,2013-03-28 03:06:40+00:00
u22,5,"43.70256935,-72.28790785",1364455212,2013-03-28 07:20:12+00:00
u22,5,"43.70256935,-72.28790785",1364464835,2013-03-28 10:00:35+00:00
u22,1,"43.70399272,-72.29051569",1364520531,2013-03-29 01:28:51+00:00
u22,4,"43.70414927,-72.29076226",1364579312,2013-03-29 17:48:32+00:00
u22,1,"43.7086476,-72.28468996",1364600295,2013-03-29 23:38:15+00:00
u22,2,"43.7086476,-72.28468996",1364602889,2013-03-30 00:21:29+00:00
u22,3,"43.70424862,-72.29040642",1364618484,2013-03-30 04:41:24+00:00
u22,3,"43.70411722,-72.29047127",1364697652,2013-03-31 02:40:52+00:00
u22,1,"43.70411722,-72.29047127",1364697653,2013-03-31 02:40:53+00:00
u22,1,"43.70411722,-72.29047127",1364724933,2013-03-31 10:15:33+00:00
u22,4,"43.70357146,-72.29017646",1364761986,2013-03-31 20:33:06+00:00
u22,1,"43.70303667,-72.29086341",1364767630,2013-03-31 22:07:10+00:00
u22,1,"43.70397877,-72.29023959",1364805956,2013-04-01 08:45:56+00:00
u22,1,"43.7040117,-72.29030024",1364856773,2013-04-01 22:52:53+00:00
u22,1,"43.7040117,-72.29030024",1364877850,2013-04-02 04:44:10+00:00
u22,4,"43.70407922,-72.29020632",1364947283,2013-04-03 00:01:23+00:00
u22,4,"43.70417513,-72.29017786",1364973413,2013-04-03 07:16:53+00:00
u22,1,"43.70594306,-72.28855419",1365052760,2013-04-04 05:19:20+00:00
u22,1,"43.70594306,-72.28855419",1365055981,2013-04-04 06:13:01+00:00
u22,4,"43.70400449,-72.29016096",1365107108,2013-04-04 20:25:08+00:00
u22,1,"43.70277968,-72.28478736",1365120023,2013-04-05 00:00:23+00:00
u22,1,"43.70405335,-72.29024681",1365208714,2013-04-06 00:38:34+00:00
u22,5,"43.70434883,-72.29055101",1365316173,2013-04-07 06:29:33+00:00
u22,4,Unknown,1365386686,2013-04-08 02:04:46+00:00
u22,5,"43.70407347,-72.29009938",1365442705,2013-04-08 17:38:25+00:00
u22,4,"43.70306765,-72.29085617",1365496080,2013-04-09 08:28:00+00:00
u22,4,"43.70418536,-72.29015097",1365546071,2013-04-09 22:21:11+00:00
u22,4,"43.70458274,-72.29070844",1365618325,2013-04-10 18:25:25+00:00
u22,1,"43.70458274,-72.29070844",1365638846,2013-04-11 00:07:26+00:00
u22,4,"43.70412073,-72.29025745",1365666855,2013-04-11 07:54:15+00:00
u22,4,"43.70464858,-72.29198064",1365721869,2013-04-11 23:11:09+00:00
u22,1,"43.70385961,-72.28977364",1365752388,2013-04-12 07:39:48+00:00
u22,1,"43.70414838,-72.29074049",1365805692,2013-04-12 22:28:12+00:00
u22,4,"43.70393355,-72.29005374",1365821043,2013-04-13 02:44:03+00:00
u22,2,"43.70323331,-72.29018729",1365895434,2013-04-13 23:23:54+00:00
u22,1,"43.70408869,-72.29048838",1365975842,2013-04-14 21:44:02+00:00
u22,1,"43.70408869,-72.29048838",1365982651,2013-04-14 23:37:31+00:00
u22,1,"43.70389866,-72.29006061",1366062379,2013-04-15 21:46:19+00:00
u22,1,"43.70389866,-72.29006061",1366072663,2013-04-16 00:37:43+00:00
u22,1,"43.70389866,-72.29006061",1366099208,2013-04-16 08:00:08+00:00
u22,1,"43.70139526,-72.28817562",1366175941,2013-04-17 05:19:01+00:00
u22,1,"43.70425741,-72.29058438",1366257798,2013-04-18 04:03:18+00:00
u22,1,"43.70426635,-72.29067159",1366272566,2013-04-18 08:09:26+00:00
u22,4,"43.70426635,-72.29067159",1366339366,2013-04-19 02:42:46+00:00
u22,1,"43.70423992,-72.2905566",1366434009,2013-04-20 05:00:09+00:00
u22,4,"43.70418092,-72.29045018",1366704076,2013-04-23 08:01:16+00:00
u22,4,Unknown,1367814856,2013-05-06 04:34:16+00:00
u22,4,Unknown,1367913446,2013-05-07 07:57:26+00:00
u22,4,Unknown,1367960047,2013-05-07 20:54:07+00:00
u22,4,Unknown,1368336087,2013-05-12 05:21:27+00:00
u22,1,"43.70491554,-72.28914282",1368670142,2013-05-16 02:09:02+00:00
u22,4,"43.70476212,-72.28945343",1369337043,2013-05-23 19:24:03+00:00
u23,1,"43.70561004,-72.28332987",1364428311,2013-03-27 23:51:51+00:00
u23,1,"43.70545859,-72.28327112",1364494942,2013-03-28 18:22:22+00:00
u23,1,"43.70540628,-72.28319689",1364494946,2013-03-28 18:22:26+00:00
u23,1,"43.70551478,-72.28334497",1364513325,2013-03-28 23:28:45+00:00
u23,2,"43.70562144,-72.28290055",1364524351,2013-03-29 02:32:31+00:00
u23,2,"43.70542162,-72.28306587",1364536845,2013-03-29 06:00:45+00:00
u23,1,"43.70562674,-72.28323386",1364577673,2013-03-29 17:21:13+00:00
u23,1,"43.7090487,-72.28433457",1364595239,2013-03-29 22:13:59+00:00
u23,4,"43.70552841,-72.28316626",1364623453,2013-03-30 06:04:13+00:00
u23,1,"43.70543514,-72.2831621",1364663733,2013-03-30 17:15:33+00:00
u23,1,"43.70543514,-72.2831621",1364663733,2013-03-30 17:15:33+00:00
u23,1,"43.70543514,-72.2831621",1364663733,2013-03-30 17:15:33+00:00
u23,4,"43.70560271,-72.28304344",1364684275,2013-03-30 22:57:55+00:00
u23,1,"43.70546909,-72.28312334",1364749941,2013-03-31 17:12:21+00:00
u23,4,"43.70546909,-72.28312334",1364767206,2013-03-31 22:00:06+00:00
u23,4,"43.70560877,-72.2829117",1364783977,2013-04-01 02:39:37+00:00
u23,1,"43.70535878,-72.28320481",1364862646,2013-04-02 00:30:46+00:00
u23,1,"43.70521371,-72.28294074",1364949777,2013-04-03 00:42:57+00:00
u23,1,"43.70555515,-72.28312096",1364968877,2013-04-03 06:01:17+00:00
u23,1,"43.70553167,-72.28322691",1365010522,2013-04-03 17:35:22+00:00
u23,1,"43.70550393,-72.28293893",1365057115,2013-04-04 06:31:55+00:00
u23,1,"43.70517326,-72.28657854",1365120192,2013-04-05 00:03:12+00:00
u23,1,"43.70538733,-72.28323434",1365141711,2013-04-05 06:01:51+00:00
u23,1,"43.70565145,-72.28330752",1365210606,2013-04-06 01:10:06+00:00
u23,1,"43.70565145,-72.28330752",1365210652,2013-04-06 01:10:52+00:00
u23,4,"43.7052664,-72.28317822",1365240102,2013-04-06 09:21:42+00:00
u23,1,"43.70642571,-72.28371881",1365300138,2013-04-07 02:02:18+00:00
u23,4,"43.70563195,-72.28339769",1365308171,2013-04-07 04:16:11+00:00
u23,1,"43.70539334,-72.28311345",1365389557,2013-04-08 02:52:37+00:00
u23,1,"43.70649413,-72.28369421",1365451291,2013-04-08 20:01:31+00:00
u23,1,"43.70558611,-72.28351382",1365498199,2013-04-09 09:03:19+00:00
u23,1,"43.70790526,-72.28333086",1365549305,2013-04-09 23:15:05+00:00
u23,1,"43.7056173,-72.2833203",1365561370,2013-04-10 02:36:10+00:00
u23,1,"43.7056173,-72.2833203",1365631263,2013-04-10 22:01:03+00:00
u23,1,"43.7054476,-72.28326768",1365806468,2013-04-12 22:41:08+00:00
u23,1,"43.70260706,-72.28790197",1365890499,2013-04-13 22:01:39+00:00
u23,1,"43.70574109,-72.28323278",1365976795,2013-04-14 21:59:55+00:00
u23,1,"43.70524941,-72.28302207",1366187611,2013-04-17 08:33:31+00:00
u23,1,"43.70555691,-72.2832207",1366257678,2013-04-18 04:01:18+00:00
u23,1,"43.70543897,-72.28317522",1366272430,2013-04-18 08:07:10+00:00
u23,1,"43.70535961,-72.28319335",1366434223,2013-04-20 05:03:43+00:00
u23,1,"43.70879299,-72.28427088",1366999173,2013-04-26 17:59:33+00:00
u23,1,"43.70530685,-72.28309022",1367294437,2013-04-30 04:00:37+00:00
u23,1,"43.70531778,-72.28357475",1367384468,2013-05-01 05:01:08+00:00
u24,1,"43.70711081,-72.28617685",1364424729,2013-03-27 22:52:09+00:00
u24,2,"43.70641892,-72.29107603",1364517556,2013-03-29 00:39:16+00:00
u24,3,"43.67055143,-72.31802098",1364539989,2013-03-29 06:53:09+00:00
u24,4,"43.70633345,-72.29084334",1364548356,2013-03-29 09:12:36+00:00
u24,1,"43.70633345,-72.29084334",1364590879,2013-03-29 21:01:19+00:00
u24,2,"43.70588361,-72.29057766",1364636369,2013-03-30 09:39:29+00:00
u24,1,"43.70617004,-72.29083553",1364671912,2013-03-30 19:31:52+00:00
u24,3,"43.70524858,-72.29046327",1364712152,2013-03-31 06:42:32+00:00
u24,5,"43.70524858,-72.29046327",1364727371,2013-03-31 10:56:11+00:00
u24,1,"43.70591455,-72.29054825",1364764471,2013-03-31 21:14:31+00:00
u24,2,"43.70631987,-72.29102945",1364806088,2013-04-01 08:48:08+00:00
u24,4,"43.70550138,-72.29129215",1364866267,2013-04-02 01:31:07+00:00
u24,4,"43.70649383,-72.28807879",1365202714,2013-04-05 22:58:34+00:00
u24,1,"43.70648019,-72.28808391",1365212994,2013-04-06 01:49:54+00:00
u24,1,"43.70547806,-72.29117378",1365237947,2013-04-06 08:45:47+00:00
u24,2,"43.70379372,-72.29020154",1365327609,2013-04-07 09:40:09+00:00
u24,1,"43.70628881,-72.29056354",1365410233,2013-04-08 08:37:13+00:00
u24,1,"43.70613935,-72.29098339",1365452804,2013-04-08 20:26:44+00:00
u24,3,"43.70608703,-72.29127999",1365480017,2013-04-09 04:00:17+00:00
u24,2,"43.70622719,-72.29042601",1365536854,2013-04-09 19:47:34+00:00
u24,1,"43.70622719,-72.29042601",1365546356,2013-04-09 22:25:56+00:00
u24,2,Unknown,1365754480,2013-04-12 08:14:40+00:00
u24,1,"43.70621814,-72.29075864",1365779199,2013-04-12 15:06:39+00:00
u24,1,"43.70597871,-72.28908972",1365793723,2013-04-12 19:08:43+00:00
u24,1,"43.70619094,-72.29054811",1365886722,2013-04-13 20:58:42+00:00
u24,2,"43.70435926,-72.29033729",1365902000,2013-04-14 01:13:20+00:00
u24,3,"43.70435926,-72.29033729",1365922956,2013-04-14 07:02:36+00:00
u24,2,"43.70618738,-72.29054297",1365930790,2013-04-14 09:13:10+00:00
u24,1,"43.70306598,-72.29015459",1365976864,2013-04-14 22:01:04+00:00
u24,1,"43.70306598,-72.29015459",1366057528,2013-04-15 20:25:28+00:00
u24,2,"43.70658148,-72.28842709",1366186305,2013-04-17 08:11:45+00:00
u24,2,Unknown,1366250469,2013-04-18 02:01:09+00:00
u24,2,"43.70677861,-72.28726798",1367208005,2013-04-29 04:00:05+00:00
